"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
0,1000.0,11.0,3.0,5.0,4.0,1.0,15.0,1238.0,True,2,True,3.0,39-40,False
1,1.0,1.0,5.0,6888.0,96.0,2.0,2.0,4.0,True,3,True,1.0,39-40,False
2,993.0,14.0,4.0,7.0,6.0,2.0,2.0,21.0,True,2,False,NaN,40-34,True
3,9.0,6.0,11.0,3212.0,25.0,3.0,6.0,22.0,True,3,False,NaN,40-34,True
4,691.0,45.0,4.0,6.0,4.0,1.0,1.0,28.0,True,2,False,NaN,42-36,True
5,122.0,17.0,13.0,3498.0,28.0,3.0,2.0,32.0,True,3,False,NaN,42-36,True
6,553.0,97.0,10.0,11.0,5.0,1.0,2.0,27.0,True,2,False,NaN,44-38,True
7,32.0,24.0,34.0,3689.0,27.0,4.0,3.0,10.0,True,3,False,NaN,44-38,True
8,1145.0,46.0,5.0,7.0,5.0,1.0,2.0,25.0,True,2,False,NaN,46-40,True
9,33.0,102.0,64.0,3895.0,44.0,3.0,3.0,33.0,True,3,False,NaN,46-40,True
10,1304.0,34.0,4.0,5.0,5.0,1.0,2.0,22.0,True,2,False,NaN,48-42,True
11,19.0,126.0,255.0,4150.0,57.0,3.0,4.0,2.0,True,3,False,NaN,48-42,True
12,1896.0,55.0,4.0,5.0,5.0,1.0,1.0,18.0,True,2,False,NaN,50-44,True
13,2.0,5.0,296.0,4660.0,28.0,2.0,2.0,10.0,True,3,False,NaN,50-44,True
14,963.0,8.0,2.0,4.0,3.0,1.0,1.0,1374.0,True,2,True,3.0,NT-28-45,False
15,0.0,1.0,10.0,8486.0,97.0,2.0,1.0,1.0,True,3,True,1.0,NT-28-45,False
16,1278.0,7.0,2.0,3.0,3.0,1.0,1.0,1205.0,True,2,True,3.0,NT-28-47,False
17,1.0,1.0,12.0,8720.0,127.0,2.0,1.0,5.0,True,3,True,1.0,NT-28-47,False
18,0.0,1.0,10.0,8608.0,121.0,2.0,1.0,1.0,True,3,True,1.0,NT-28-49,False
19,1565.0,7.0,2.0,3.0,3.0,1.0,2.0,1565.0,True,2,True,3.0,NT-28-49,False
20,0.0,2.0,17.0,9152.0,115.0,2.0,1.0,1.0,True,3,True,1.0,NT-28-51,False
21,1364.0,8.0,2.0,3.0,2.0,1.0,2.0,1697.0,True,2,True,3.0,NT-28-51,False
22,1446.0,9.0,2.0,4.0,3.0,1.0,1.0,211.0,True,2,True,3.0,NT-28-53,False
23,1.0,1.0,19.0,9329.0,133.0,2.0,1.0,1.0,True,3,True,1.0,NT-28-53,False
24,1390.0,7.0,2.0,3.0,3.0,1.0,2.0,1352.0,True,2,True,3.0,NT-28-55,False
25,1.0,2.0,21.0,9643.0,119.0,2.0,2.0,1.0,True,3,True,1.0,NT-28-55,False
26,1031.0,11.0,3.0,4.0,5.0,1.0,2.0,1790.0,True,2,True,3.0,36-45,False
27,0.0,1.0,25.0,9010.0,118.0,2.0,1.0,2.0,True,3,True,1.0,36-45,False
28,659.0,86.0,18.0,44.0,5.0,2.0,2.0,62.0,True,2,False,NaN,40-40,True
29,282.0,201.0,22.0,3869.0,13.0,2.0,1.0,6.0,True,3,False,NaN,40-40,True
30,965.0,68.0,4.0,6.0,5.0,2.0,1.0,20.0,True,2,False,NaN,42-42,True
31,19.0,66.0,283.0,4192.0,11.0,1.0,0.0,17.0,True,3,False,NaN,42-42,True
32,1057.0,42.0,4.0,6.0,5.0,2.0,2.0,20.0,True,2,False,NaN,44-44,True
33,34.0,129.0,387.0,4316.0,25.0,2.0,1.0,29.0,True,3,False,NaN,44-44,True
34,238.0,136.0,22.0,36.0,16.0,2.0,2.0,29.0,True,2,False,NaN,46-46,True
35,7.0,151.0,162.0,3587.0,13.0,1.0,1.0,1.0,True,3,False,NaN,46-46,True
36,997.0,142.0,9.0,11.0,4.0,1.0,1.0,21.0,True,2,False,NaN,48-48,True
37,19.0,121.0,994.0,4622.0,33.0,1.0,0.0,13.0,True,3,False,NaN,48-48,True
38,378.0,334.0,127.0,56.0,4.0,1.0,1.0,23.0,True,2,False,NaN,50-50,True
39,9.0,176.0,1490.0,4922.0,10.0,0.0,0.0,2.0,True,3,False,NaN,50-50,True
40,1280.0,6.0,2.0,4.0,3.0,1.0,2.0,1406.0,True,2,True,3.0,NT-28-45,False
41,0.0,1.0,11.0,10090.0,128.0,3.0,1.0,1.0,True,3,True,1.0,NT-28-45,False
42,1325.0,8.0,2.0,3.0,2.0,1.0,2.0,1566.0,True,2,True,3.0,NT-28-47,False
43,0.0,0.0,10.0,9908.0,173.0,3.0,1.0,1.0,True,3,True,1.0,NT-28-47,False
44,1336.0,8.0,2.0,3.0,2.0,1.0,1.0,1622.0,True,2,True,3.0,NT-28-49,False
45,0.0,0.0,9.0,10703.0,184.0,2.0,1.0,1.0,True,3,True,1.0,NT-28-49,False
46,907.0,7.0,2.0,4.0,3.0,1.0,2.0,1344.0,True,2,True,3.0,NT-28-51,False
47,0.0,1.0,10.0,10811.0,160.0,2.0,1.0,2.0,True,3,True,1.0,NT-28-51,False
48,1399.0,9.0,2.0,3.0,2.0,1.0,1.0,1590.0,True,2,True,3.0,NT-28-53,False
49,0.0,0.0,13.0,10792.0,143.0,3.0,1.0,1.0,True,3,True,1.0,NT-28-53,False
50,1230.0,10.0,2.0,4.0,3.0,1.0,1.0,82.0,True,2,True,3.0,NT-28-55,False
51,0.0,0.0,18.0,9636.0,152.0,3.0,1.0,1.0,True,3,True,1.0,NT-28-55,False
52,1620.0,13.0,3.0,4.0,4.0,1.0,6.0,1953.0,True,2,True,3.0,36-45,False
53,0.0,1.0,34.0,8823.0,54.0,2.0,1.0,2.0,True,3,True,1.0,36-45,False
54,566.0,72.0,8.0,6.0,10.0,1.0,2.0,23.0,True,2,False,NaN,40-38,True
55,60.0,39.0,32.0,3509.0,50.0,3.0,2.0,13.0,True,3,False,NaN,40-38,True
