"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
0,1477.0,114.0,9.0,9.0,16.0,5.0,3.0,17.0,True,2.0,False,NaN,32-40,True
1,15.0,4.0,49.0,3350.0,25.0,3.0,3.0,19.0,True,3.0,False,NaN,32-40,True
2,1064.0,130.0,25.0,18.0,3.0,1.0,0.0,13.0,True,2.0,False,NaN,32-42,True
3,15.0,19.0,69.0,3357.0,22.0,5.0,4.0,7.0,True,3.0,False,NaN,32-42,True
4,865.0,45.0,19.0,28.0,13.0,1.0,1.0,18.0,True,2.0,False,NaN,32-44,True
5,3.0,6.0,81.0,3552.0,16.0,5.0,8.0,13.0,True,3.0,False,NaN,32-44,True
6,774.0,70.0,30.0,202.0,13.0,1.0,1.0,10.0,True,2.0,False,NaN,32-46,True
7,3.0,9.0,126.0,3658.0,19.0,3.0,5.0,7.0,True,3.0,False,NaN,32-46,True
8,743.0,56.0,23.0,96.0,16.0,2.0,1.0,14.0,True,2.0,False,NaN,32-48,True
9,2.0,7.0,160.0,3885.0,20.0,4.0,5.0,2.0,True,3.0,False,NaN,32-48,True
10,780.0,21.0,34.0,786.0,22.0,1.0,1.0,10.0,True,2.0,False,NaN,32-50,True
11,2.0,2.0,70.0,4219.0,19.0,3.0,2.0,2.0,True,3.0,False,NaN,32-50,True
12,0.0,0.0,30.0,9483.0,109.0,1.0,1.0,1.0,True,3.0,True,1.0,NT-35-35,False
13,1820.0,9.0,2.0,1.0,0.0,0.0,14.0,1910.0,True,2.0,True,3.0,NT-35-35,False
14,0.0,1.0,22.0,9418.0,123.0,1.0,1.0,1.0,True,3.0,True,1.0,NT-35-37,False
15,1477.0,12.0,2.0,1.0,0.0,0.0,9.0,1905.0,True,2.0,True,3.0,NT-35-37,False
16,0.0,0.0,20.0,9169.0,101.0,1.0,1.0,1.0,True,3.0,True,1.0,NT-35-39,False
17,1208.0,7.0,1.0,1.0,1.0,0.0,82.0,1598.0,True,2.0,True,3.0,NT-35-39,False
18,0.0,1.0,16.0,8758.0,92.0,0.0,0.0,1.0,True,3.0,True,1.0,NT-35-41,False
19,1144.0,11.0,2.0,1.0,1.0,1.0,72.0,1609.0,True,2.0,True,3.0,NT-35-41,False
