"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
57,3.0,4.0,55.0,4620.0,81.0,2.0,3.0,5.0,True,3.0,False,NaN,27-44,True
58,727.0,27.0,15.0,59.0,10.0,1.0,1.0,16.0,True,2.0,False,NaN,28-46,True
59,1.0,2.0,63.0,3941.0,40.0,2.0,3.0,3.0,True,3.0,False,NaN,28-46,True
60,604.0,21.0,6.0,25.0,14.0,2.0,2.0,16.0,True,2.0,False,NaN,29-48,True
61,2.0,7.0,98.0,3121.0,27.0,2.0,3.0,4.0,True,3.0,False,NaN,29-48,True
62,661.0,29.0,16.0,128.0,28.0,1.0,1.0,13.0,True,2.0,False,NaN,30-50,True
63,1.0,5.0,68.0,3138.0,26.0,2.0,3.0,4.0,True,3.0,False,NaN,30-50,True
64,517.0,46.0,5.0,3.0,1.0,0.0,6.0,1971.0,True,2.0,True,3.0,NT-28-28,False
65,1.0,1.0,25.0,3788.0,44.0,1.0,1.0,5.0,True,1.0,False,NaN,NT-28-28,False
66,515.0,38.0,4.0,3.0,2.0,1.0,5.0,1953.0,True,2.0,True,3.0,NT-30-30,False
67,1.0,1.0,40.0,2127.0,37.0,3.0,1.0,5.0,False,NaN,False,NaN,NT-30-30,False
68,526.0,45.0,6.0,4.0,1.0,0.0,3.0,2223.0,True,2.0,True,3.0,NT-31-32,False
69,1.0,1.0,26.0,6957.0,40.0,2.0,2.0,19.0,True,3.0,True,1.0,NT-31-32,False
70,778.0,54.0,7.0,4.0,1.0,0.0,3.0,2442.0,True,2.0,True,3.0,NT-32-30,False
71,2.0,2.0,31.0,5196.0,50.0,3.0,1.0,10.0,True,3.0,True,1.0,NT-32-30,False
72,615.0,49.0,6.0,4.0,1.0,0.0,4.0,2026.0,True,2.0,True,3.0,NT-34-30,False
73,2.0,1.0,29.0,4903.0,42.0,2.0,1.0,8.0,True,3.0,True,1.0,NT-34-30,False
74,757.0,45.0,6.0,3.0,0.0,0.0,21.0,2046.0,True,2.0,True,3.0,NT-36-30,False
75,1.0,1.0,29.0,5435.0,33.0,2.0,1.0,6.0,True,3.0,True,1.0,NT-36-30,False
76,1379.0,60.0,12.0,3.0,0.0,0.0,76.0,1824.0,True,2.0,True,3.0,NT-38-30,False
77,2.0,1.0,36.0,3993.0,44.0,2.0,1.0,5.0,True,3.0,True,1.0,NT-38-30,False
78,668.0,31.0,19.0,33.0,10.0,1.0,2.0,18.0,True,2.0,False,NaN,30-40,True
79,1.0,7.0,95.0,3879.0,53.0,1.0,1.0,3.0,True,3.0,False,NaN,30-40,True
80,615.0,21.0,14.0,39.0,15.0,1.0,2.0,16.0,True,2.0,False,NaN,30-42,True
81,6.0,8.0,75.0,3161.0,43.0,3.0,3.0,9.0,True,3.0,False,NaN,30-42,True
82,637.0,21.0,15.0,29.0,9.0,1.0,1.0,18.0,True,2.0,False,NaN,30-44,True
83,4.0,11.0,83.0,3176.0,38.0,2.0,2.0,5.0,True,3.0,False,NaN,30-44,True
