"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
30,13.0,134.0,104.0,3865.0,30.0,8.0,4.0,5.0,True,3.0,False,NaN,32-50,True
31,738.0,11.0,22.0,102.0,8.0,1.0,1.0,16.0,True,2.0,False,NaN,32-52,True
32,58.0,353.0,60.0,4013.0,30.0,7.0,4.0,31.0,True,3.0,False,NaN,32-52,True
33,656.0,12.0,28.0,94.0,8.0,1.0,2.0,16.0,True,2.0,False,NaN,32-54,True
34,120.0,556.0,124.0,3919.0,32.0,6.0,4.0,4.0,True,3.0,False,NaN,32-54,True
35,647.0,26.0,24.0,42.0,13.0,4.0,2.0,19.0,True,2.0,False,NaN,32-56,True
36,10.0,48.0,560.0,4035.0,32.0,9.0,5.0,13.0,True,3.0,False,NaN,32-56,True
37,580.0,15.0,26.0,111.0,17.0,2.0,1.0,21.0,True,2.0,False,NaN,32-58,True
38,6.0,137.0,1409.0,3949.0,34.0,2.0,3.0,4.0,True,3.0,False,NaN,32-58,True
39,687.0,14.0,25.0,85.0,7.0,1.0,1.0,19.0,True,2.0,False,NaN,32-60,True
40,1.0,3.0,82.0,5327.0,30.0,2.0,2.0,1.0,True,3.0,False,NaN,32-60,True
41,1149.0,10.0,2.0,1.0,1.0,0.0,33.0,1953.0,True,2.0,True,3.0,NT-35-30,False
42,1.0,1.0,24.0,6058.0,64.0,1.0,0.0,4.0,True,3.0,True,1.0,NT-35-30,False
43,1227.0,10.0,2.0,2.0,2.0,1.0,25.0,2045.0,True,2.0,True,3.0,NT-37-30,False
44,1.0,1.0,22.0,6078.0,59.0,0.0,0.0,3.0,True,3.0,True,1.0,NT-37-30,False
45,1381.0,10.0,3.0,1.0,1.0,0.0,37.0,2030.0,True,2.0,True,3.0,NT-39-30,False
46,1.0,1.0,24.0,6120.0,66.0,1.0,0.0,1.0,True,3.0,True,1.0,NT-39-30,False
