bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
795.0,51.0,32.0,96.0,9.0,1.0,2.0,9.0,True,2,False,,30-40,True
27.0,11.0,92.0,2778.0,61.0,3.0,3.0,21.0,True,3,False,,30-40,True
690.0,44.0,23.0,97.0,14.0,1.0,1.0,12.0,True,2,False,,30-42,True
12.0,11.0,102.0,2976.0,48.0,3.0,2.0,20.0,True,3,False,,30-42,True
1088.0,53.0,23.0,94.0,22.0,1.0,1.0,10.0,True,2,False,,30-44,True
11.0,21.0,113.0,3245.0,49.0,3.0,3.0,5.0,True,3,False,,30-44,True
10.0,18.0,120.0,3137.0,39.0,1.0,2.0,4.0,True,3,False,,30-46,True
1126.0,55.0,23.0,147.0,25.0,0.0,0.0,7.0,True,2,False,,30-46,True
667.0,17.0,18.0,244.0,11.0,2.0,2.0,12.0,True,2,False,,30-48,True
3.0,6.0,103.0,2814.0,37.0,2.0,2.0,6.0,True,3,False,,30-48,True
837.0,26.0,21.0,393.0,44.0,1.0,0.0,9.0,True,2,False,,30-50,True
5.0,7.0,113.0,2716.0,48.0,3.0,3.0,5.0,True,3,False,,30-50,True
1192.0,6.0,1.0,1.0,1.0,0.0,4.0,1847.0,True,2,True,3,NT-30-30,False
2.0,3.0,37.0,3776.0,47.0,2.0,1.0,5.0,True,3,True,1,NT-30-30,False
1503.0,6.0,1.0,1.0,0.0,0.0,7.0,2205.0,True,2,True,3,NT-32-30-M,False
7.0,3.0,44.0,4435.0,56.0,2.0,1.0,7.0,True,3,True,1,NT-32-30-M,False
1123.0,9.0,2.0,2.0,0.0,1.0,4.0,1868.0,True,2,True,3,NT-32-30,False
2.0,3.0,39.0,3694.0,52.0,2.0,1.0,5.0,True,3,True,1,NT-32-30,False
1253.0,10.0,2.0,2.0,1.0,0.0,22.0,1894.0,True,2,True,3,NT-34-30,False
1.0,2.0,37.0,3461.0,43.0,1.0,1.0,5.0,True,3,True,1,NT-34-30,False
1477.0,11.0,3.0,2.0,1.0,1.0,52.0,1758.0,True,2,True,3,NT-36-30,False
1.0,2.0,40.0,3750.0,44.0,1.0,1.0,4.0,True,3,True,1,NT-36-30,False
1307.0,14.0,3.0,1.0,1.0,1.0,77.0,1634.0,True,2,True,3,NT-38-30,False
1.0,3.0,43.0,3723.0,45.0,1.0,1.0,4.0,True,3,True,1,NT-38-30,False
1681.0,16.0,3.0,1.0,0.0,0.0,92.0,1607.0,True,2,True,3,NT-39-30,False
1.0,3.0,42.0,3663.0,44.0,1.0,1.0,4.0,True,3,True,1,NT-39-30,False
