"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Exit,outcome
64,1.0,16.0,20.0,275.0,16547.0,64.0,41.0,81.0,1,0,1
65,38.0,175.0,10.0,279.0,97.0,8.0,3.0,15.0,1,0,1
66,0.0,18.0,23.0,221.0,7137.0,248.0,16.0,50.0,1,0,1
67,39.0,137.0,12.0,40.0,21.0,1.0,1.0,17.0,1,0,1
68,0.0,17.0,15.0,234.0,14561.0,47.0,31.0,115.0,1,0,1
69,71.0,148.0,8.0,46.0,45.0,2.0,2.0,13.0,1,0,1
70,1.0,24.0,21.0,612.0,15811.0,102.0,21.0,29.0,1,0,1
71,85.0,160.0,12.0,29.0,60.0,6.0,2.0,13.0,1,0,1
72,2.0,16.0,11.0,307.0,12031.0,59.0,12.0,20.0,1,0,1
73,29.0,137.0,11.0,46.0,27.0,4.0,6.0,15.0,1,0,1
74,1.0,18.0,31.0,203.0,5028.0,141.0,11.0,29.0,1,0,1
75,113.0,1760.0,10.0,6.0,3.0,1.0,1.0,16.0,1,1,0
76,0.0,0.0,0.0,9909.0,13610.0,0.0,0.0,0.0,1,1,0
77,82.0,1142.0,13.0,8.0,6.0,1.0,1.0,14.0,1,1,0
78,98.0,1380.0,10.0,6.0,4.0,1.0,1.0,16.0,1,1,0
79,0.0,0.0,0.0,10107.0,14213.0,0.0,0.0,0.0,1,1,0
80,93.0,2074.0,13.0,8.0,4.0,1.0,1.0,14.0,1,1,0
81,0.0,0.0,0.0,10262.0,13945.0,0.0,0.0,0.0,1,1,0
82,118.0,1455.0,11.0,8.0,3.0,1.0,1.0,15.0,1,1,0
83,0.0,0.0,0.0,10207.0,13497.0,0.0,0.0,0.0,1,1,0
84,66.0,1775.0,11.0,8.0,3.0,1.0,1.0,15.0,1,1,0
85,0.0,0.0,0.0,10040.0,13328.0,0.0,0.0,0.0,1,1,0
86,125.0,1701.0,10.0,8.0,4.0,1.0,1.0,14.0,1,1,0
87,0.0,0.0,0.0,10181.0,12925.0,0.0,0.0,0.0,1,1,0
88,35.0,330.0,26.0,23.0,6.0,4.0,3.0,23.0,1,0,1
89,2.0,1147.0,31.0,63.0,10336.0,20.0,7.0,12.0,1,0,1
90,25.0,112.0,40.0,21.0,4.0,1.0,4.0,22.0,1,0,1
91,2.0,809.0,46.0,55.0,9473.0,15.0,4.0,15.0,1,0,1
92,45.0,334.0,18.0,9.0,4.0,2.0,2.0,28.0,1,0,1
93,0.0,1228.0,361.0,60.0,10340.0,21.0,6.0,5.0,1,0,1
94,60.0,207.0,41.0,16.0,4.0,3.0,2.0,20.0,1,0,1
95,1.0,38.0,1389.0,199.0,11383.0,23.0,56.0,22.0,1,0,1
96,51.0,760.0,30.0,5.0,2.0,1.0,1.0,18.0,1,0,1
97,0.0,17.0,258.0,1032.0,11047.0,1.0,2.0,8.0,1,0,1
98,41.0,190.0,1289.0,7.0,4.0,1.0,1.0,20.0,1,0,1
99,0.0,10.0,70.0,5574.0,10500.0,5.0,9.0,6.0,1,0,1
100,73.0,1128.0,5.0,5.0,3.0,1.0,1.0,21.0,1,1,0
101,0.0,0.0,1.0,12855.0,13490.0,0.0,0.0,0.0,1,1,0
102,59.0,1458.0,4.0,5.0,3.0,0.0,1.0,21.0,1,1,0
103,0.0,0.0,0.0,12767.0,13552.0,1.0,0.0,0.0,1,1,0
104,58.0,1843.0,5.0,5.0,3.0,0.0,0.0,21.0,1,1,0
105,0.0,0.0,1.0,11464.0,12755.0,0.0,0.0,2.0,1,1,0
106,83.0,1726.0,4.0,4.0,3.0,1.0,1.0,25.0,1,1,0
107,0.0,0.0,0.0,10692.0,13972.0,1.0,1.0,2.0,1,1,0
108,69.0,1935.0,5.0,5.0,3.0,0.0,0.0,27.0,1,1,0
109,0.0,0.0,1.0,10314.0,14032.0,2.0,1.0,2.0,1,1,0
110,157.0,395.0,3.0,4.0,2.0,0.0,0.0,18.0,1,1,0
111,0.0,0.0,1.0,10430.0,13849.0,1.0,1.0,2.0,1,1,0
112,131.0,455.0,3.0,4.0,3.0,1.0,1.0,23.0,1,1,0
113,0.0,0.0,0.0,13137.0,13431.0,0.0,0.0,0.0,1,1,0
114,88.0,71.0,6.0,17.0,6.0,0.0,3.0,21.0,1,0,1
115,0.0,6.0,6.0,1006.0,10496.0,4.0,5.0,38.0,1,0,1
116,121.0,778.0,90.0,19.0,9.0,1.0,1.0,11.0,1,0,1
117,0.0,4.0,3.0,52.0,9123.0,7.0,4.0,10.0,1,0,1
118,32.0,109.0,49.0,24.0,14.0,14.0,11.0,10.0,1,0,1
119,0.0,6.0,11.0,417.0,6423.0,6.0,7.0,33.0,1,0,1
120,67.0,43.0,9.0,29.0,20.0,4.0,5.0,16.0,1,0,1
121,0.0,53.0,25.0,2334.0,10710.0,48.0,6.0,32.0,1,0,1
122,67.0,29.0,8.0,17.0,59.0,34.0,35.0,22.0,1,0,1
123,2.0,3.0,6.0,1438.0,6379.0,6.0,5.0,42.0,1,0,1
124,123.0,38.0,6.0,108.0,152.0,53.0,15.0,28.0,1,0,1
125,3.0,14.0,66.0,491.0,5283.0,12.0,8.0,34.0,1,0,1
126,138.0,82.0,6.0,4.0,1.0,0.0,0.0,26.0,1,1,0
127,83.0,81.0,2.0,16.0,1.0,0.0,1.0,21.0,1,1,0
128,307.0,60.0,4.0,14.0,2.0,0.0,1.0,20.0,1,1,0
129,233.0,76.0,3.0,4.0,1.0,0.0,1.0,20.0,1,1,0
130,211.0,65.0,4.0,3.0,1.0,0.0,1.0,19.0,1,1,0
131,162.0,63.0,8.0,19.0,3.0,1.0,0.0,22.0,1,1,0
132,213.0,68.0,3.0,4.0,2.0,1.0,2.0,19.0,1,1,0
133,108.0,36.0,7.0,56.0,88.0,32.0,15.0,49.0,1,0,1
134,1.0,100.0,109.0,96.0,3668.0,18.0,30.0,18.0,1,0,1
135,113.0,30.0,10.0,124.0,78.0,4.0,7.0,47.0,1,0,1
136,1.0,44.0,79.0,190.0,4227.0,24.0,20.0,45.0,1,0,1
137,128.0,26.0,9.0,67.0,36.0,3.0,4.0,32.0,1,0,1
138,2.0,58.0,47.0,114.0,1099.0,12.0,21.0,36.0,1,0,1
139,146.0,29.0,17.0,63.0,16.0,3.0,6.0,21.0,1,0,1
140,1.0,41.0,18.0,50.0,993.0,106.0,20.0,9.0,1,0,1
141,71.0,35.0,40.0,110.0,17.0,4.0,13.0,42.0,1,0,1
142,0.0,6.0,2.0,50.0,1559.0,151.0,73.0,41.0,1,0,1
143,205.0,236.0,12.0,6.0,43.0,82.0,13.0,47.0,1,0,1
144,0.0,10.0,12.0,132.0,5462.0,60.0,16.0,49.0,1,0,1
145,152.0,163.0,9.0,5.0,2.0,0.0,1.0,16.0,1,1,0
146,174.0,98.0,10.0,8.0,0.0,0.0,1.0,21.0,1,1,0
147,117.0,133.0,5.0,4.0,1.0,0.0,0.0,17.0,1,1,0
148,188.0,116.0,5.0,4.0,1.0,0.0,0.0,31.0,1,1,0
149,225.0,114.0,5.0,6.0,2.0,0.0,1.0,18.0,1,1,0
150,0.0,0.0,0.0,10746.0,16502.0,0.0,0.0,0.0,1,1,0
151,141.0,149.0,5.0,29.0,2.0,0.0,1.0,20.0,1,1,0
152,0.0,0.0,0.0,11118.0,17233.0,0.0,0.0,0.0,1,1,0
153,296.0,125.0,8.0,7.0,2.0,0.0,1.0,23.0,1,1,0
154,88.0,36.0,9.0,45.0,137.0,7.0,3.0,19.0,1,0,1
155,0.0,19.0,9.0,946.0,11186.0,19.0,3.0,8.0,1,0,1
156,108.0,43.0,6.0,48.0,141.0,21.0,4.0,22.0,1,0,1
157,0.0,6.0,6.0,944.0,9835.0,9.0,3.0,11.0,1,0,1
158,62.0,42.0,5.0,54.0,159.0,19.0,7.0,27.0,1,0,1
159,2.0,9.0,11.0,859.0,6645.0,17.0,7.0,16.0,1,0,1
160,125.0,27.0,13.0,60.0,101.0,28.0,19.0,46.0,1,0,1
161,2.0,8.0,11.0,482.0,1482.0,14.0,7.0,41.0,1,0,1
162,114.0,34.0,7.0,68.0,113.0,6.0,7.0,33.0,1,0,1
163,1.0,21.0,14.0,314.0,3945.0,37.0,10.0,43.0,1,0,1
164,99.0,34.0,18.0,65.0,38.0,7.0,9.0,21.0,1,0,1
165,0.0,15.0,12.0,75.0,4660.0,13.0,12.0,27.0,1,0,1
166,101.0,88.0,5.0,4.0,1.0,0.0,0.0,17.0,1,1,0
167,0.0,0.0,1.0,7864.0,12099.0,0.0,0.0,18.0,1,1,0
168,184.0,123.0,4.0,6.0,2.0,0.0,1.0,21.0,1,1,0
169,0.0,0.0,0.0,8418.0,11916.0,0.0,0.0,9.0,1,1,0
170,114.0,101.0,8.0,5.0,0.0,0.0,0.0,16.0,1,1,0
171,0.0,0.0,0.0,8975.0,12557.0,0.0,0.0,14.0,1,1,0
172,118.0,119.0,10.0,5.0,0.0,0.0,0.0,17.0,1,1,0
173,0.0,0.0,1.0,9349.0,14067.0,1.0,0.0,10.0,1,1,0
174,148.0,104.0,6.0,3.0,2.0,0.0,1.0,17.0,1,1,0
175,0.0,0.0,0.0,9822.0,14584.0,1.0,0.0,10.0,1,1,0
176,66.0,109.0,4.0,5.0,0.0,0.0,0.0,19.0,1,1,0
177,209.0,205.0,77.0,74.0,12.0,0.0,0.0,22.0,1,1,0
178,0.0,0.0,0.0,7912.0,11983.0,0.0,0.0,2.0,1,1,0
179,138.0,42.0,6.0,4.0,2.0,0.0,0.0,21.0,1,0,1
180,1.0,6.0,77.0,1116.0,12341.0,29.0,13.0,18.0,1,0,1
181,156.0,49.0,5.0,5.0,2.0,0.0,0.0,12.0,1,0,1
182,1.0,19.0,20.0,867.0,9526.0,19.0,8.0,13.0,1,0,1
183,38.0,35.0,7.0,36.0,93.0,13.0,8.0,30.0,1,0,1
184,0.0,15.0,12.0,1169.0,10827.0,19.0,4.0,7.0,1,0,1
185,85.0,31.0,5.0,34.0,95.0,15.0,10.0,37.0,1,0,1
186,1.0,13.0,14.0,757.0,5876.0,12.0,10.0,9.0,1,0,1
187,45.0,30.0,5.0,55.0,118.0,14.0,14.0,33.0,1,0,1
188,0.0,15.0,200.0,466.0,1612.0,17.0,14.0,20.0,1,0,1
189,70.0,34.0,8.0,60.0,90.0,9.0,10.0,31.0,1,0,1
190,1.0,23.0,30.0,56.0,566.0,28.0,20.0,35.0,1,0,1
191,231.0,85.0,5.0,9.0,2.0,0.0,0.0,14.0,1,1,0
192,116.0,104.0,5.0,25.0,4.0,0.0,2.0,23.0,1,1,0
193,291.0,120.0,13.0,3.0,1.0,0.0,1.0,10.0,1,1,0
194,368.0,84.0,9.0,3.0,1.0,0.0,2.0,31.0,1,1,0
195,258.0,82.0,5.0,4.0,2.0,1.0,1.0,28.0,1,1,0
196,206.0,221.0,24.0,74.0,2.0,0.0,3.0,121.0,1,1,0
197,136.0,77.0,5.0,4.0,2.0,0.0,1.0,19.0,1,1,0
198,0.0,0.0,0.0,7871.0,13203.0,0.0,0.0,0.0,1,1,0
199,124.0,39.0,8.0,32.0,18.0,6.0,6.0,72.0,1,0,1
200,0.0,3.0,4.0,2449.0,9784.0,8.0,3.0,33.0,1,0,1
201,55.0,37.0,12.0,26.0,42.0,7.0,6.0,16.0,1,0,1
202,1.0,8.0,33.0,887.0,5587.0,16.0,7.0,16.0,1,0,1
203,97.0,37.0,7.0,58.0,47.0,2.0,1.0,11.0,1,0,1
204,201.0,30.0,8.0,52.0,22.0,5.0,3.0,19.0,1,0,1
205,0.0,20.0,44.0,250.0,4494.0,46.0,23.0,32.0,1,0,1
206,87.0,36.0,14.0,87.0,32.0,0.0,0.0,14.0,1,0,1
207,93.0,39.0,13.0,71.0,25.0,2.0,4.0,22.0,1,0,1
208,0.0,39.0,24.0,227.0,960.0,72.0,16.0,23.0,1,0,1
209,105.0,155.0,15.0,11.0,1.0,0.0,0.0,16.0,1,1,0
210,250.0,108.0,10.0,12.0,1.0,0.0,1.0,15.0,1,1,0
211,0.0,0.0,0.0,8816.0,12885.0,0.0,0.0,0.0,1,1,0
212,331.0,135.0,10.0,38.0,3.0,0.0,0.0,21.0,1,1,0
213,0.0,0.0,0.0,9191.0,14238.0,0.0,0.0,0.0,1,1,0
214,306.0,149.0,7.0,53.0,10.0,0.0,4.0,85.0,1,1,0
215,0.0,0.0,0.0,10080.0,15058.0,0.0,0.0,0.0,1,1,0
216,225.0,146.0,46.0,6.0,2.0,1.0,2.0,100.0,1,1,0
217,0.0,0.0,0.0,10966.0,15973.0,0.0,0.0,1.0,1,1,0
218,120.0,171.0,76.0,46.0,5.0,4.0,25.0,200.0,1,1,0
219,0.0,0.0,0.0,10069.0,17210.0,0.0,0.0,0.0,1,1,0
220,207.0,230.0,46.0,12.0,4.0,1.0,7.0,155.0,1,1,0
221,56.0,3626.0,8.0,2.0,2.0,1.0,1.0,20.0,1,0,1
222,0.0,16.0,3.0,17.0,10070.0,7.0,2.0,8.0,1,0,1
223,46.0,2602.0,16.0,5.0,3.0,1.0,1.0,21.0,1,0,1
224,0.0,7.0,3.0,30.0,8521.0,44.0,9.0,34.0,1,0,1
225,19.0,327.0,22.0,23.0,5.0,1.0,1.0,22.0,1,0,1
226,2.0,14.0,7.0,27.0,10234.0,15.0,14.0,89.0,1,0,1
227,7.0,194.0,63.0,39.0,11.0,6.0,22.0,53.0,1,0,1
228,1.0,19.0,24.0,203.0,4993.0,11.0,15.0,245.0,1,0,1
229,25.0,156.0,90.0,13.0,6.0,12.0,44.0,28.0,1,0,1
230,14.0,65.0,44.0,113.0,13744.0,17.0,31.0,155.0,1,0,1
231,15.0,285.0,13.0,17.0,13.0,20.0,15.0,24.0,1,0,1
232,6.0,37.0,10.0,88.0,11365.0,5.0,8.0,85.0,1,0,1
233,72.0,1639.0,4.0,3.0,2.0,0.0,1.0,24.0,1,1,0
234,0.0,0.0,1.0,7869.0,10694.0,0.0,0.0,1.0,1,1,0
235,58.0,1713.0,6.0,4.0,6.0,2.0,1.0,25.0,1,1,0
236,0.0,1.0,2.0,10145.0,12270.0,1.0,0.0,0.0,1,1,0
237,38.0,1260.0,5.0,3.0,2.0,0.0,0.0,15.0,1,1,0
238,0.0,0.0,1.0,5850.0,7653.0,2.0,0.0,4.0,1,1,0
239,32.0,1167.0,5.0,4.0,2.0,0.0,0.0,18.0,1,1,0
240,0.0,0.0,1.0,6176.0,8227.0,2.0,0.0,1.0,1,1,0
241,44.0,1761.0,4.0,3.0,2.0,0.0,1.0,23.0,1,1,0
242,0.0,0.0,1.0,7402.0,9774.0,1.0,0.0,1.0,1,1,0
243,41.0,1163.0,8.0,5.0,2.0,0.0,0.0,20.0,1,1,0
244,0.0,0.0,1.0,6557.0,9010.0,0.0,0.0,1.0,1,1,0
245,69.0,1490.0,3.0,4.0,3.0,1.0,1.0,23.0,1,1,0
246,0.0,0.0,1.0,7499.0,10913.0,1.0,0.0,1.0,1,1,0
247,36.0,2563.0,7.0,3.0,2.0,1.0,1.0,20.0,1,1,1
248,0.0,0.0,1.0,5.0,8429.0,7.0,1.0,2.0,1,0,1
249,26.0,1001.0,38.0,12.0,5.0,2.0,1.0,21.0,1,0,1
250,5.0,86.0,19.0,12.0,4181.0,111.0,11.0,41.0,1,0,1
251,17.0,1528.0,21.0,3.0,1.0,1.0,1.0,17.0,1,0,1
252,1.0,165.0,35.0,17.0,991.0,155.0,31.0,26.0,1,0,1
253,19.0,580.0,92.0,102.0,6.0,2.0,2.0,24.0,1,0,1
254,89.0,21.0,13.0,30.0,2482.0,78.0,110.0,173.0,1,0,1
255,15.0,603.0,85.0,50.0,6.0,2.0,2.0,22.0,1,0,1
256,1.0,71.0,24.0,89.0,2706.0,37.0,10.0,106.0,1,0,1
257,15.0,847.0,133.0,35.0,6.0,5.0,3.0,23.0,1,0,1
258,3.0,165.0,25.0,53.0,7617.0,122.0,20.0,35.0,1,0,1
259,36.0,2760.0,3.0,3.0,2.0,1.0,0.0,22.0,1,1,0
260,0.0,0.0,0.0,8654.0,9880.0,0.0,0.0,1.0,1,1,0
261,49.0,1974.0,8.0,3.0,2.0,1.0,1.0,26.0,1,1,0
262,0.0,0.0,1.0,8942.0,12312.0,0.0,0.0,3.0,1,1,0
263,41.0,1629.0,5.0,3.0,2.0,1.0,1.0,23.0,1,1,0
264,0.0,0.0,0.0,9271.0,12064.0,0.0,0.0,2.0,1,1,0
265,86.0,2076.0,5.0,4.0,2.0,1.0,1.0,24.0,1,1,0
266,0.0,0.0,0.0,9637.0,11950.0,0.0,0.0,3.0,1,1,0
267,110.0,2507.0,4.0,3.0,2.0,1.0,0.0,24.0,1,1,0
268,0.0,0.0,0.0,8729.0,11287.0,0.0,0.0,2.0,1,1,0
269,129.0,1627.0,5.0,4.0,4.0,2.0,1.0,24.0,1,1,0
270,0.0,0.0,1.0,8022.0,13134.0,0.0,0.0,4.0,1,1,0
271,71.0,2361.0,3.0,3.0,2.0,1.0,1.0,22.0,1,1,0
272,0.0,0.0,0.0,8741.0,12737.0,0.0,0.0,5.0,1,1,0
273,28.0,1364.0,44.0,7.0,7.0,2.0,2.0,23.0,1,0,1
274,2.0,34.0,53.0,224.0,3503.0,136.0,21.0,47.0,1,0,1
275,14.0,336.0,23.0,77.0,6.0,1.0,2.0,24.0,1,0,1
276,1.0,217.0,58.0,127.0,2307.0,223.0,125.0,125.0,1,0,1
277,18.0,345.0,16.0,49.0,5.0,2.0,2.0,25.0,1,0,1
278,1.0,76.0,38.0,126.0,3045.0,170.0,55.0,63.0,1,0,1
279,16.0,323.0,67.0,164.0,22.0,3.0,2.0,25.0,1,0,1
280,0.0,564.0,163.0,59.0,6444.0,91.0,51.0,48.0,1,0,1
281,25.0,312.0,33.0,269.0,63.0,8.0,5.0,28.0,1,0,1
282,0.0,255.0,156.0,55.0,2383.0,100.0,18.0,20.0,1,0,1
283,13.0,313.0,70.0,199.0,48.0,3.0,2.0,22.0,1,0,1
284,32.0,1187.0,4.0,5.0,4.0,1.0,1.0,24.0,1,1,0
285,0.0,1.0,2.0,6487.0,8554.0,2.0,1.0,10.0,1,1,0
286,15.0,1442.0,6.0,3.0,2.0,1.0,1.0,23.0,1,1,0
287,0.0,1.0,1.0,6561.0,7923.0,3.0,1.0,9.0,1,1,0
288,59.0,2005.0,7.0,3.0,2.0,1.0,1.0,24.0,1,1,0
289,0.0,1.0,1.0,6300.0,7496.0,1.0,0.0,2.0,1,1,0
290,45.0,2718.0,8.0,3.0,2.0,1.0,1.0,23.0,1,1,0
291,0.0,1.0,1.0,6078.0,6950.0,1.0,0.0,5.0,1,1,0
292,29.0,1876.0,6.0,3.0,3.0,1.0,1.0,23.0,1,1,0
293,0.0,0.0,1.0,6032.0,6388.0,2.0,1.0,4.0,1,1,0
294,25.0,1544.0,6.0,5.0,5.0,1.0,1.0,24.0,1,1,0
295,0.0,1.0,1.0,6010.0,8826.0,2.0,1.0,24.0,1,1,0
296,29.0,2578.0,6.0,3.0,2.0,1.0,1.0,22.0,1,1,0
297,0.0,0.0,0.0,8443.0,13055.0,0.0,0.0,6.0,1,1,0
298,26.0,1014.0,310.0,5.0,3.0,1.0,1.0,21.0,1,0,1
299,0.0,21.0,6.0,134.0,10446.0,138.0,11.0,19.0,1,0,1
300,21.0,513.0,30.0,53.0,13.0,3.0,3.0,23.0,1,0,1
301,0.0,109.0,75.0,46.0,10241.0,124.0,53.0,122.0,1,0,1
302,15.0,324.0,29.0,165.0,50.0,5.0,2.0,24.0,1,0,1
303,3.0,289.0,83.0,79.0,11141.0,109.0,18.0,30.0,1,0,1
304,35.0,370.0,58.0,381.0,45.0,2.0,4.0,32.0,1,0,1
305,1.0,537.0,73.0,87.0,12449.0,44.0,25.0,74.0,1,0,1
306,26.0,261.0,16.0,45.0,52.0,3.0,2.0,24.0,1,0,1
307,0.0,559.0,90.0,182.0,14530.0,25.0,22.0,30.0,1,0,1
308,14.0,197.0,19.0,62.0,20.0,2.0,4.0,25.0,1,0,1
309,1.0,265.0,64.0,69.0,11999.0,43.0,15.0,26.0,1,0,1
310,60.0,1264.0,4.0,4.0,5.0,1.0,2.0,27.0,1,1,0
311,0.0,0.0,1.0,7037.0,10276.0,1.0,0.0,6.0,1,1,0
312,46.0,1249.0,8.0,3.0,5.0,2.0,1.0,27.0,1,1,0
313,0.0,0.0,0.0,6845.0,9854.0,1.0,0.0,9.0,1,1,0
314,31.0,1519.0,8.0,4.0,3.0,1.0,1.0,26.0,1,1,0
315,0.0,0.0,0.0,6559.0,9231.0,2.0,0.0,9.0,1,1,0
316,56.0,1448.0,5.0,3.0,2.0,1.0,1.0,23.0,1,1,0
317,0.0,0.0,0.0,6175.0,8480.0,1.0,0.0,7.0,1,1,0
318,15.0,1815.0,6.0,4.0,3.0,1.0,1.0,25.0,1,1,0
319,0.0,0.0,0.0,5924.0,7989.0,1.0,0.0,6.0,1,1,0
320,25.0,1554.0,5.0,4.0,5.0,1.0,1.0,26.0,1,1,0
321,0.0,0.0,1.0,7141.0,11216.0,0.0,0.0,10.0,1,1,0
322,36.0,2505.0,6.0,3.0,2.0,1.0,1.0,23.0,1,1,0
323,0.0,1.0,1.0,6659.0,12589.0,1.0,0.0,8.0,1,1,0
324,12.0,920.0,41.0,5.0,5.0,2.0,2.0,22.0,1,0,1
325,1.0,51.0,38.0,122.0,7652.0,103.0,15.0,14.0,1,0,1
326,27.0,1026.0,31.0,5.0,6.0,2.0,2.0,22.0,1,0,1
327,0.0,94.0,91.0,191.0,5368.0,57.0,21.0,36.0,1,0,1
328,20.0,799.0,175.0,12.0,5.0,2.0,2.0,18.0,1,0,1
329,2.0,53.0,30.0,83.0,1597.0,15.0,5.0,26.0,1,0,1
330,13.0,864.0,39.0,31.0,8.0,2.0,2.0,22.0,1,0,1
331,2.0,74.0,22.0,42.0,2510.0,36.0,14.0,35.0,1,0,1
332,3.0,786.0,52.0,47.0,8.0,2.0,2.0,23.0,1,0,1
333,2.0,156.0,37.0,92.0,3996.0,72.0,18.0,25.0,1,0,1
334,10.0,298.0,492.0,109.0,5.0,2.0,1.0,21.0,1,0,1
335,7.0,140.0,17.0,45.0,3908.0,82.0,226.0,106.0,1,0,1
336,25.0,1740.0,5.0,5.0,3.0,1.0,1.0,25.0,1,1,1
337,0.0,1.0,1.0,7706.0,11284.0,1.0,0.0,3.0,1,1,1
338,35.0,2022.0,10.0,4.0,5.0,1.0,1.0,24.0,1,1,0
