bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
1256.0,92.0,5.0,4.0,3.0,1.0,1.0,21.0,True,2,True,4,2024,True
1194.0,101.0,4.0,4.0,3.0,1.0,1.0,20.0,True,2,True,4,2024,True
954.0,104.0,3.0,3.0,3.0,1.0,1.0,19.0,True,2,True,4,2024,True
0.0,0.0,0.0,10595.0,15981.0,2.0,0.0,1.0,True,4,True,1,2024,True
925.0,112.0,3.0,4.0,2.0,1.0,1.0,18.0,True,2,True,4,2024,True
0.0,0.0,0.0,10296.0,17624.0,7.0,5.0,0.0,True,4,True,1,2024,True
908.0,493.0,21.0,7.0,5.0,3.0,1.0,14.0,True,2,False,,2024,True
133.0,475.0,4130.0,290.0,12057.0,46.0,120.0,6.0,True,4,False,,2024,True
857.0,317.0,27.0,8.0,5.0,3.0,1.0,12.0,True,2,False,,2024,True
45.0,286.0,3540.0,255.0,11108.0,76.0,112.0,81.0,True,4,False,,2024,True
553.0,310.0,48.0,6.0,6.0,3.0,1.0,12.0,True,2,False,,2024,True
72.0,141.0,3852.0,1105.0,10851.0,37.0,35.0,237.0,True,4,False,,2024,True
976.0,342.0,15.0,6.0,5.0,2.0,1.0,13.0,True,2,False,,2024,True
38.0,72.0,1157.0,1752.0,9882.0,10.0,12.0,55.0,True,4,False,,2024,True
692.0,352.0,21.0,8.0,5.0,3.0,1.0,12.0,True,2,False,,43-28,True
56.0,133.0,430.0,552.0,8925.0,31.0,4.0,22.0,True,4,False,,43-28,True
1149.0,917.0,33.0,6.0,3.0,2.0,1.0,11.0,True,2,False,,53-28,True
96.0,372.0,4234.0,693.0,12092.0,82.0,100.0,34.0,True,4,False,,53-28,True
2016.0,142.0,5.0,6.0,4.0,2.0,1.0,12.0,True,2,True,4,NM-43-31,True
2.0,0.0,0.0,7306.0,12027.0,1.0,0.0,2.0,True,4,True,1,NM-43-31,True
919.0,82.0,3.0,3.0,2.0,1.0,1.0,15.0,True,2,True,4,NT-18-35,False
0.0,0.0,0.0,10403.0,16836.0,7.0,0.0,1.0,True,4,True,1,NT-18-35,False
1435.0,128.0,6.0,3.0,3.0,1.0,1.0,22.0,True,2,True,4,NT-28-45,False
