bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
88.0,585.0,5.0,4.0,1.0,1.0,1.0,15.0,True,2,True,4,32-45,True
51.0,147.0,13.0,25.0,5.0,1.0,2.0,20.0,True,2,False,,35-30,True
2.0,10.0,8.0,51.0,13305.0,20.0,8.0,331.0,True,4,False,,35-30,True
30.0,174.0,18.0,40.0,5.0,2.0,2.0,18.0,True,2,False,,45-40,True
2.0,9.0,13.0,36.0,13959.0,21.0,24.0,1079.0,True,4,False,,45-40,True
49.0,113.0,16.0,56.0,22.0,2.0,3.0,23.0,True,2,False,,crash-1,True
11.0,38.0,11.0,78.0,14057.0,23.0,27.0,148.0,True,4,False,,crash-1,True
38.0,116.0,10.0,45.0,9.0,2.0,3.0,20.0,True,2,False,,crash-2,True
18.0,11.0,7.0,62.0,14278.0,8.0,5.0,91.0,True,4,False,,crash-2,True
36.0,103.0,17.0,40.0,30.0,4.0,8.0,27.0,True,2,False,,crash-3,True
2.0,33.0,16.0,67.0,12156.0,30.0,38.0,139.0,True,4,False,,crash-3,True
59.0,150.0,17.0,33.0,5.0,2.0,2.0,18.0,True,2,False,,crash-4,True
2.0,16.0,9.0,90.0,13027.0,57.0,21.0,183.0,True,4,False,,crash-4,True
121.0,685.0,5.0,4.0,3.0,1.0,1.0,15.0,True,2,True,4,NT-1,False
0.0,0.0,0.0,10915.0,12705.0,1.0,0.0,2.0,True,4,True,1,NT-1,False
44.0,1399.0,6.0,4.0,3.0,1.0,1.0,17.0,True,2,True,4,NT-2,False
0.0,0.0,0.0,10794.0,12532.0,1.0,0.0,2.0,True,4,True,1,NT-2,False
106.0,945.0,7.0,4.0,3.0,1.0,1.0,16.0,True,2,True,4,NT-3,False
0.0,0.0,0.0,10506.0,12286.0,0.0,0.0,1.0,True,4,True,1,NT-3,False
137.0,749.0,6.0,4.0,3.0,1.0,1.0,16.0,True,2,True,4,NT-4,False
0.0,0.0,0.0,10554.0,12204.0,0.0,0.0,2.0,True,4,True,1,NT-4,False
69.0,582.0,5.0,5.0,3.0,1.0,1.0,16.0,True,2,True,4,NT-45-30,False
0.0,0.0,0.0,10809.0,12148.0,1.0,0.0,1.0,True,4,True,1,NT-45-30,False
42.0,738.0,7.0,5.0,3.0,1.0,1.0,16.0,True,2,True,4,NT-55-30,False
0.0,0.0,0.0,10677.0,12931.0,0.0,0.0,3.0,True,4,True,1,NT-55-30,False
