"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
0,5.0,2921.0,2422.0,1854.0,10.0,1.0,0.0,0.0,True,3,True,4.0,38-28,True
1,1.0,1.0,92.0,7788.0,24.0,0.0,2.0,17.0,True,3,True,1.0,38-28,True
2,4.0,1642.0,4190.0,1614.0,9.0,0.0,0.0,0.0,True,3,False,NaN,38-30,True
3,0.0,0.0,174.0,6985.0,7.0,1.0,1.0,6.0,True,3,False,NaN,38-30,True
4,9.0,1064.0,3998.0,1823.0,11.0,3.0,1.0,1.0,True,3,False,NaN,38-32,True
5,0.0,6.0,1165.0,5754.0,2.0,0.0,1.0,0.0,True,3,False,NaN,38-32,True
6,8.0,33.0,148.0,3704.0,161.0,59.0,124.0,7.0,True,3,True,1.0,38-34,True
7,0.0,0.0,68.0,7032.0,13.0,0.0,0.0,7.0,True,3,False,NaN,38-34,True
8,1.0,9.0,125.0,7495.0,701.0,14.0,1.0,0.0,True,3,True,1.0,38-36,True
9,0.0,0.0,138.0,8094.0,21.0,1.0,1.0,29.0,True,3,True,1.0,38-36,True
10,13.0,8.0,1218.0,6150.0,323.0,0.0,0.0,1.0,True,3,False,NaN,38-38,True
11,0.0,0.0,70.0,5305.0,18.0,1.0,1.0,4.0,True,3,False,NaN,38-38,True
12,4740.0,290.0,88.0,2337.0,8.0,7.0,2.0,9.0,True,3,True,4.0,NT-38-28,False
13,0.0,0.0,164.0,8091.0,16.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-28,False
14,5369.0,241.0,99.0,2333.0,7.0,8.0,2.0,8.0,True,3,True,4.0,NT-38-30-1,False
15,0.0,0.0,109.0,8278.0,6.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-30-1,False
16,5503.0,302.0,103.0,2366.0,7.0,6.0,2.0,13.0,True,3,True,4.0,NT-38-30,False
17,0.0,0.0,174.0,8506.0,12.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-30,False
18,5185.0,256.0,134.0,2270.0,7.0,5.0,2.0,10.0,True,3,True,4.0,NT-38-32,False
19,0.0,0.0,136.0,7359.0,7.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-32,False
20,3946.0,175.0,265.0,2129.0,10.0,2.0,2.0,1.0,True,3,True,4.0,NT-38-34,False
21,0.0,0.0,169.0,8609.0,11.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-34,False
22,3135.0,408.0,256.0,2126.0,4.0,1.0,3.0,0.0,True,3,True,4.0,NT-38-36,False
23,2.0,13.0,373.0,7345.0,12.0,0.0,0.0,1.0,True,3,True,1.0,NT-38-36,False
24,40.0,638.0,1114.0,749.0,10.0,0.0,0.0,2.0,True,3,True,4.0,25-44,True
25,5.0,5.0,227.0,2191.0,14.0,1.0,2.0,7.0,True,3,False,NaN,25-44,True
26,16.0,1261.0,1508.0,976.0,8.0,0.0,0.0,1.0,True,3,True,4.0,25-46,True
27,5.0,5.0,274.0,2374.0,15.0,1.0,3.0,7.0,True,3,False,NaN,25-46,True
28,6.0,1487.0,2204.0,1225.0,1.0,0.0,0.0,0.0,True,3,True,4.0,25-48,True
29,2.0,3.0,265.0,2547.0,18.0,1.0,3.0,1.0,True,3,False,NaN,25-48,True
30,550.0,614.0,1350.0,603.0,12.0,0.0,0.0,3.0,True,3,True,4.0,25-50,True
31,0.0,5.0,758.0,3217.0,18.0,1.0,1.0,0.0,True,3,False,NaN,25-50,True
32,6.0,1029.0,3800.0,2240.0,10.0,1.0,0.0,0.0,True,3,False,NaN,25-52,True
33,0.0,0.0,269.0,2877.0,13.0,1.0,1.0,1.0,True,3,False,NaN,25-52,True
34,10.0,1859.0,3148.0,2555.0,7.0,1.0,9.0,6.0,True,3,True,4.0,25-54,True
35,0.0,2.0,304.0,3521.0,17.0,1.0,1.0,1.0,True,3,False,NaN,25-54,True
36,4927.0,247.0,92.0,2248.0,6.0,5.0,2.0,5.0,True,3,True,4.0,NT-38-30,False
37,0.0,0.0,125.0,7715.0,8.0,0.0,0.0,1.0,True,3,True,1.0,NT-38-30,False
38,4839.0,237.0,89.0,2377.0,6.0,7.0,2.0,4.0,True,3,True,4.0,NT-38-32,False
39,0.0,0.0,143.0,7702.0,9.0,0.0,0.0,1.0,True,3,True,1.0,NT-38-32,False
40,4439.0,236.0,115.0,2362.0,5.0,9.0,3.0,11.0,True,3,True,4.0,NT-38-34,False
41,0.0,0.0,162.0,8561.0,10.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-34,False
42,4727.0,231.0,167.0,2537.0,7.0,7.0,3.0,5.0,True,3,True,4.0,NT-38-36,False
43,0.0,0.0,210.0,9118.0,10.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-36,False
44,2830.0,213.0,185.0,2573.0,8.0,6.0,2.0,5.0,True,3,True,4.0,NT-38-38,False
45,0.0,1.0,320.0,9793.0,9.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-38,False
46,3985.0,172.0,243.0,2161.0,9.0,2.0,3.0,1.0,True,3,True,4.0,NT-38-40,False
47,0.0,0.0,570.0,9982.0,6.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-40,False
48,4711.0,270.0,99.0,2329.0,5.0,5.0,1.0,6.0,True,3,True,4.0,NT-38-28,False
49,0.0,0.0,113.0,6778.0,8.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-28,False
50,4488.0,262.0,190.0,2688.0,9.0,5.0,2.0,4.0,True,3,True,4.0,NT-38-30,False
51,0.0,0.0,132.0,8596.0,5.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-30,False
52,4373.0,197.0,232.0,2159.0,8.0,2.0,2.0,1.0,True,3,True,4.0,NT-38-32,False
53,0.0,0.0,129.0,10092.0,3.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-32,False
54,0.0,1.0,157.0,7984.0,3.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-34,False
55,3461.0,230.0,193.0,2477.0,9.0,10.0,2.0,5.0,True,3,True,4.0,NT-38-34,False
56,2995.0,153.0,225.0,2161.0,8.0,1.0,2.0,2.0,True,3,True,4.0,NT-38-36,False
57,0.0,1.0,185.0,8794.0,5.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-36,False
