"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
0,4711.0,270.0,99.0,2329.0,5.0,5.0,1.0,6.0,True,3,True,4,NT-38-28,False
1,0.0,0.0,113.0,6778.0,8.0,0.0,0.0,0.0,True,3,True,1,NT-38-28,False
2,4488.0,262.0,190.0,2688.0,9.0,5.0,2.0,4.0,True,3,True,4,NT-38-30,False
3,0.0,0.0,132.0,8596.0,5.0,0.0,0.0,0.0,True,3,True,1,NT-38-30,False
4,4373.0,197.0,232.0,2159.0,8.0,2.0,2.0,1.0,True,3,True,4,NT-38-32,False
5,0.0,0.0,129.0,10092.0,3.0,0.0,0.0,0.0,True,3,True,1,NT-38-32,False
6,0.0,1.0,157.0,7984.0,3.0,0.0,0.0,0.0,True,3,True,1,NT-38-34,False
7,3461.0,230.0,193.0,2477.0,9.0,10.0,2.0,5.0,True,3,True,4,NT-38-34,False
8,2995.0,153.0,225.0,2161.0,8.0,1.0,2.0,2.0,True,3,True,4,NT-38-36,False
9,0.0,1.0,185.0,8794.0,5.0,0.0,0.0,0.0,True,3,True,1,NT-38-36,False
10,2404.0,205.0,299.0,2075.0,8.0,1.0,2.0,0.0,True,3,True,4,NT-38-38,False
11,0.0,1.0,201.0,8882.0,6.0,0.0,0.0,0.0,True,3,True,1,NT-38-38,False
12,5105.0,197.0,194.0,2301.0,9.0,3.0,1.0,8.0,True,3,True,4,nt-38-30,False
13,0.0,2.0,154.0,7777.0,9.0,0.0,0.0,0.0,True,3,True,1,nt-38-30,False
14,3180.0,173.0,246.0,2186.0,7.0,1.0,2.0,1.0,True,3,True,4,nt-38-32,False
15,0.0,1.0,214.0,8062.0,6.0,0.0,0.0,0.0,True,3,True,1,nt-38-32,False
16,0.0,2.0,208.0,7798.0,9.0,0.0,0.0,0.0,True,3,True,1,nt-38-34,False
17,3549.0,219.0,201.0,2378.0,10.0,6.0,2.0,5.0,True,3,True,4,nt-38-34,False
18,3857.0,194.0,257.0,2259.0,8.0,2.0,3.0,1.0,True,3,True,4,NT-38-36,False
19,0.0,2.0,240.0,8389.0,4.0,0.0,0.0,0.0,True,3,True,1,NT-38-36,False
20,2439.0,130.0,289.0,2099.0,9.0,1.0,2.0,0.0,True,3,True,4,NT-38-38,False
21,0.0,2.0,280.0,9143.0,8.0,0.0,0.0,0.0,True,3,True,1,NT-38-38,False
22,2688.0,165.0,243.0,2122.0,8.0,2.0,3.0,1.0,True,3,True,4,NT-38-40,False
23,0.0,2.0,355.0,9380.0,6.0,0.0,0.0,0.0,True,3,True,1,NT-38-40,False
24,5425.0,227.0,93.0,2286.0,10.0,9.0,2.0,10.0,True,3,True,4,NT-38-30,False
25,0.0,1.0,82.0,6630.0,9.0,0.0,0.0,0.0,True,3,True,1,NT-38-30,False
26,5522.0,262.0,169.0,2378.0,8.0,6.0,3.0,8.0,True,3,True,4,NT-38-32,False
27,0.0,0.0,92.0,8532.0,9.0,0.0,0.0,0.0,True,3,True,1,NT-38-32,False
28,5178.0,209.0,134.0,2249.0,5.0,8.0,3.0,6.0,True,3,True,4,NT-38-34,False
29,0.0,0.0,95.0,9102.0,10.0,0.0,0.0,0.0,True,3,True,1,NT-38-34,False
30,4360.0,234.0,164.0,2324.0,10.0,8.0,2.0,5.0,True,3,True,4,NT-38-36,False
31,0.0,1.0,216.0,8697.0,10.0,0.0,0.0,0.0,True,3,True,1,NT-38-36,False
32,0.0,1.0,217.0,8167.0,12.0,0.0,0.0,0.0,True,3,True,1,NT-38-38,False
33,4815.0,236.0,181.0,2649.0,10.0,6.0,2.0,5.0,True,3,True,4,NT-38-38,False
34,4815.0,246.0,152.0,2331.0,9.0,8.0,2.0,7.0,True,3,True,4,NT-38-40,False
35,0.0,0.0,64.0,12935.0,7.0,0.0,0.0,0.0,True,3,True,1,NT-38-40,False
