"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
0,2817.0,167.0,318.0,2288.0,33.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-26,False
1,0.0,0.0,72.0,7226.0,5.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-26,False
2,2940.0,186.0,308.0,2270.0,34.0,0.0,0.0,1.0,True,3,True,4.0,NT-38-28,False
3,0.0,0.0,91.0,7152.0,4.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-28,False
4,3572.0,146.0,311.0,2279.0,25.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-30,False
5,0.0,0.0,95.0,7662.0,7.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-30,False
6,3774.0,145.0,307.0,2249.0,23.0,0.0,0.0,1.0,True,3,True,4.0,NT-38-32,False
7,0.0,0.0,99.0,8105.0,7.0,0.0,0.0,1.0,True,3,True,1.0,NT-38-32,False
8,3757.0,161.0,301.0,2280.0,19.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-34,False
9,0.0,0.0,126.0,7966.0,8.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-34,False
10,3837.0,164.0,313.0,2299.0,22.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-36,False
11,0.0,0.0,146.0,9044.0,7.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-36,False
12,2629.0,100.0,313.0,2277.0,17.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-32,False
13,0.0,0.0,44.0,8908.0,9.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-32,False
14,3387.0,105.0,312.0,2268.0,16.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-34,False
15,0.0,1.0,57.0,9580.0,8.0,0.0,1.0,0.0,True,3,True,1.0,NT-38-34,False
16,2665.0,108.0,304.0,2277.0,15.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-36,False
17,0.0,1.0,14.0,14435.0,13.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-36,False
18,2274.0,120.0,313.0,2219.0,19.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-38,False
19,0.0,1.0,147.0,9061.0,5.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-38,False
20,2055.0,103.0,312.0,2258.0,24.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-40,False
21,0.0,0.0,211.0,9258.0,11.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-40,False
22,2349.0,107.0,320.0,2239.0,22.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-42,False
23,0.0,1.0,239.0,9887.0,18.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-42,False
24,2273.0,109.0,311.0,2280.0,17.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-30,False
25,0.0,0.0,118.0,7190.0,8.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-30,False
26,2567.0,106.0,302.0,2318.0,18.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-32,False
27,0.0,0.0,142.0,7680.0,9.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-32,False
28,2085.0,111.0,315.0,2286.0,15.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-34,False
29,0.0,0.0,185.0,7256.0,8.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-34,False
30,2560.0,153.0,309.0,2277.0,18.0,0.0,0.0,1.0,True,3,True,4.0,NT-38-36,False
31,0.0,1.0,196.0,8375.0,9.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-36,False
32,2267.0,98.0,311.0,2288.0,16.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-38,False
33,0.0,1.0,282.0,7934.0,9.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-38,False
34,2195.0,105.0,315.0,2179.0,19.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-40,False
35,0.0,0.0,602.0,7469.0,3.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-40,False
36,2259.0,133.0,311.0,2255.0,22.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-30,False
37,0.0,0.0,138.0,7482.0,6.0,0.0,0.0,1.0,True,3,True,1.0,NT-38-30,False
38,2448.0,104.0,318.0,2236.0,16.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-32,False
39,0.0,0.0,140.0,8178.0,6.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-32,False
40,2036.0,108.0,316.0,2201.0,15.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-34,False
41,0.0,0.0,158.0,8914.0,9.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-34,False
42,2031.0,113.0,321.0,2208.0,14.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-36,False
43,0.0,1.0,273.0,8641.0,5.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-36,False
44,2295.0,105.0,318.0,2200.0,16.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-38,False
45,0.0,1.0,176.0,8951.0,2.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-38,False
46,2019.0,110.0,325.0,2218.0,21.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-40,False
47,0.0,1.0,209.0,8748.0,3.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-40,False
48,5728.0,364.0,406.0,2702.0,29.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-30,False
49,0.0,3.0,189.0,7262.0,11.0,0.0,0.0,0.0,True,3,True,1.0,NT-38-30,False
50,2653.0,106.0,327.0,2226.0,16.0,0.0,0.0,0.0,True,3,True,4.0,NT-38-32,False
