"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
0,33.0,99.0,203.0,1773.0,21.0,3.0,2.0,1.0,True,3.0,False,NaN,35-28,True
1,1660.0,11.0,1.0,1.0,2.0,1.0,2.0,54.0,True,2.0,False,NaN,35-28,True
2,1806.0,20.0,1.0,3.0,2.0,1.0,1.0,52.0,True,2.0,False,NaN,37-28,True
3,425.0,6.0,181.0,1713.0,7.0,0.0,0.0,2.0,True,3.0,False,NaN,37-28,True
4,780.0,9.0,151.0,1804.0,9.0,1.0,1.0,10.0,True,3.0,True,4.0,39-28,True
5,3082.0,16.0,1.0,1.0,1.0,1.0,1.0,37.0,True,2.0,False,NaN,39-28,True
6,190.0,1.0,234.0,2195.0,3.0,0.0,0.0,1.0,True,3.0,False,NaN,41-28,True
7,3333.0,64.0,1.0,1.0,41.0,54.0,1.0,37.0,True,2.0,False,NaN,41-28,True
8,424.0,3.0,251.0,2269.0,1.0,0.0,0.0,2.0,True,3.0,False,NaN,43-28,True
9,3881.0,16.0,1.0,2.0,9.0,15.0,1.0,35.0,True,2.0,False,NaN,43-28,True
10,3.0,1.0,249.0,2307.0,2.0,0.0,0.0,0.0,True,3.0,False,NaN,45-28,True
11,4743.0,118.0,16.0,27.0,45.0,1.0,1.0,58.0,True,2.0,False,NaN,45-28,True
12,1109.0,189.0,332.0,1698.0,3.0,1.0,0.0,1.0,True,3.0,True,4.0,NT-35-36,False
13,3256.0,3.0,0.0,0.0,1.0,0.0,0.0,46.0,True,2.0,True,4.0,NT-35-36,False
14,918.0,215.0,352.0,1738.0,6.0,0.0,0.0,1.0,True,3.0,True,4.0,NT-35-38,False
15,3558.0,2.0,0.0,0.0,1.0,0.0,0.0,44.0,True,2.0,True,4.0,NT-35-38,False
16,1295.0,346.0,385.0,1874.0,3.0,0.0,1.0,1.0,True,3.0,True,4.0,NT-35-40,False
17,3635.0,3.0,0.0,0.0,1.0,0.0,1.0,46.0,True,2.0,True,4.0,NT-35-40,False
18,870.0,380.0,411.0,1903.0,3.0,0.0,1.0,1.0,True,3.0,True,4.0,NT-35-42,False
19,3916.0,2.0,0.0,0.0,2.0,0.0,0.0,45.0,True,2.0,True,4.0,NT-35-42,False
20,682.0,395.0,418.0,1819.0,8.0,0.0,0.0,0.0,True,3.0,True,4.0,NT-35-44,False
21,3520.0,3.0,0.0,1.0,1.0,0.0,1.0,47.0,True,2.0,True,4.0,NT-35-44,False
22,574.0,547.0,403.0,1770.0,10.0,0.0,0.0,1.0,True,3.0,True,4.0,NT-35-46,False
23,2927.0,3.0,0.0,1.0,2.0,0.0,1.0,61.0,True,2.0,True,4.0,NT-35-46,False
24,2961.0,5.0,0.0,1.0,2.0,1.0,1.0,38.0,True,2.0,False,NaN,32-35,True
25,2169.0,74.0,69.0,2784.0,0.0,0.0,0.0,10.0,True,3.0,True,4.0,32-35,True
26,1670.0,81.0,3.0,2.0,2.0,0.0,1.0,55.0,True,2.0,False,NaN,34-37,True
27,2709.0,340.0,50.0,2787.0,0.0,0.0,0.0,0.0,True,3.0,True,4.0,34-37,True
28,3388.0,28.0,2.0,4.0,30.0,0.0,1.0,47.0,True,2.0,False,NaN,36-39,True
29,66.0,14.0,80.0,3279.0,0.0,0.0,0.0,0.0,True,3.0,False,NaN,36-39,True
30,1698.0,480.0,7.0,1.0,2.0,0.0,1.0,58.0,True,2.0,False,NaN,38-41,True
31,3143.0,807.0,97.0,3244.0,1.0,0.0,0.0,0.0,True,3.0,True,4.0,38-41,True
32,5382.0,21.0,1.0,1.0,1.0,0.0,1.0,57.0,True,2.0,False,NaN,40-43,True
33,117.0,18.0,89.0,3522.0,1.0,0.0,0.0,2.0,True,3.0,False,NaN,40-43,True
34,1887.0,409.0,5.0,1.0,2.0,0.0,1.0,56.0,True,2.0,False,NaN,42-45,True
35,1255.0,724.0,118.0,3435.0,0.0,0.0,0.0,2.0,True,3.0,True,4.0,42-45,True
36,2251.0,3.0,1.0,1.0,2.0,0.0,1.0,45.0,True,2.0,True,4.0,NT-24-26,False
37,1603.0,297.0,181.0,1921.0,2.0,0.0,1.0,1.0,True,3.0,True,4.0,NT-24-26,False
38,2104.0,3.0,1.0,1.0,2.0,0.0,1.0,53.0,True,2.0,True,4.0,NT-24-28,False
39,3203.0,266.0,188.0,2190.0,1.0,1.0,1.0,3.0,True,3.0,True,4.0,NT-24-28,False
40,2270.0,3.0,0.0,1.0,2.0,0.0,1.0,47.0,True,2.0,True,4.0,NT-24-30,False
41,3437.0,341.0,187.0,2269.0,1.0,1.0,1.0,6.0,True,3.0,True,4.0,NT-24-30,False
42,4597.0,314.0,289.0,2389.0,1.0,0.0,1.0,3.0,True,3.0,True,4.0,NT-24-32,False
43,3820.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,True,2.0,True,4.0,NT-24-32,False
44,2436.0,3.0,0.0,1.0,2.0,0.0,1.0,49.0,True,2.0,True,4.0,NT-24-34,False
45,2411.0,177.0,261.0,2217.0,2.0,1.0,1.0,1.0,True,3.0,True,4.0,NT-24-34,False
46,2471.0,4.0,0.0,1.0,2.0,0.0,1.0,48.0,True,2.0,True,4.0,NT-24-36,False
47,3107.0,511.0,336.0,2641.0,1.0,1.0,0.0,1.0,True,3.0,True,4.0,NT-24-36,False
48,339.0,170.0,170.0,1995.0,15.0,0.0,0.0,1.0,True,3.0,True,4.0,30-35,True
49,1275.0,120.0,3.0,5.0,2.0,1.0,0.0,16.0,True,2.0,False,NaN,30-35,True
50,1534.0,44.0,2.0,4.0,2.0,0.0,1.0,47.0,True,2.0,False,NaN,32-37,True
