"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
0,55.0,240.0,1582.0,1238.0,5.0,1.0,0.0,9.0,True,3.0,True,4.0,37-32,True
1,3634.0,23.0,1.0,1.0,1.0,0.0,1.0,47.0,True,2.0,True,4.0,37-32,True
2,3466.0,5.0,0.0,1.0,1.0,1.0,1.0,43.0,True,2.0,True,4.0,39-32,True
3,27.0,135.0,962.0,1181.0,19.0,7.0,2.0,3.0,True,3.0,True,4.0,39-32,True
4,72.0,174.0,743.0,1240.0,34.0,5.0,1.0,1.0,True,3.0,True,4.0,41-32,True
5,3949.0,11.0,0.0,1.0,1.0,0.0,1.0,37.0,True,2.0,True,4.0,41-32,True
6,127.0,1051.0,727.0,1367.0,7.0,2.0,2.0,1.0,True,3.0,True,4.0,43-32,True
7,3280.0,26.0,1.0,1.0,1.0,0.0,1.0,35.0,True,2.0,False,NaN,43-32,True
8,81.0,857.0,363.0,1331.0,85.0,13.0,2.0,2.0,True,3.0,True,4.0,45-32,True
9,2729.0,509.0,1.0,2.0,1.0,0.0,1.0,41.0,True,2.0,True,4.0,45-32,True
10,214.0,608.0,1382.0,1710.0,2.0,0.0,0.0,0.0,True,3.0,True,4.0,47-32,True
11,2234.0,1457.0,22.0,1.0,1.0,0.0,1.0,41.0,True,2.0,True,4.0,47-32,True
12,2059.0,6.0,0.0,1.0,1.0,0.0,1.0,50.0,True,2.0,True,4.0,NT-26-36,False
13,1112.0,175.0,357.0,1720.0,4.0,1.0,1.0,2.0,True,3.0,True,4.0,NT-26-36,False
14,2189.0,5.0,0.0,2.0,2.0,0.0,1.0,47.0,True,2.0,True,4.0,NT-28-38,False
15,1189.0,328.0,369.0,1818.0,3.0,1.0,0.0,1.0,True,3.0,True,4.0,NT-28-38,False
16,2653.0,6.0,0.0,1.0,1.0,0.0,1.0,49.0,True,2.0,True,4.0,NT-30-40,False
