"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Exit,outcome
85,3159.0,268.0,256.0,2103.0,4.0,2.0,1.0,0.0,True,True,False
86,3790.0,2.0,0.0,1.0,1.0,0.0,1.0,65.0,True,True,False
87,2489.0,218.0,264.0,2252.0,2.0,0.0,0.0,0.0,True,False,False
88,3656.0,5.0,0.0,1.0,2.0,0.0,1.0,67.0,True,False,False
89,2918.0,337.0,299.0,2342.0,2.0,1.0,1.0,0.0,True,True,False
90,4624.0,4.0,0.0,1.0,2.0,0.0,1.0,73.0,True,False,False
91,4960.0,263.0,314.0,2339.0,2.0,2.0,1.0,6.0,True,True,False
92,3865.0,3.0,0.0,1.0,1.0,0.0,1.0,67.0,True,False,False
93,5025.0,362.0,343.0,2498.0,2.0,0.0,0.0,0.0,True,True,False
94,4178.0,3.0,0.0,1.0,2.0,0.0,1.0,66.0,True,False,False
95,5144.0,441.0,379.0,2533.0,2.0,0.0,0.0,0.0,True,True,False
96,4704.0,272.0,7.0,1.0,17.0,0.0,0.0,13.0,True,True,True
97,2108.0,177.0,378.0,2112.0,8.0,0.0,1.0,8.0,True,False,True
98,3961.0,887.0,1.0,0.0,2.0,12.0,1.0,11.0,True,True,True
99,2218.0,68.0,210.0,1358.0,14.0,0.0,1.0,3.0,True,True,True
100,1953.0,6505.0,1.0,0.0,1.0,0.0,0.0,17.0,True,True,True
101,3209.0,754.0,394.0,2320.0,3.0,0.0,0.0,1.0,True,True,True
102,1553.0,3502.0,4.0,1.0,2.0,0.0,0.0,14.0,True,True,True
103,2158.0,597.0,208.0,1545.0,3.0,0.0,0.0,1.0,True,True,True
104,1691.0,3456.0,9.0,0.0,1.0,0.0,0.0,9.0,True,True,True
105,1095.0,6002.0,301.0,2107.0,3.0,0.0,0.0,0.0,True,True,True
106,1122.0,2079.0,7.0,1.0,1.0,0.0,1.0,39.0,True,True,True
107,3665.0,1560.0,343.0,2535.0,10.0,0.0,0.0,1.0,True,True,True
108,5090.0,15.0,0.0,1.0,2.0,0.0,1.0,56.0,True,False,False
109,2550.0,237.0,286.0,1887.0,17.0,0.0,1.0,4.0,True,True,False
110,4473.0,12.0,1.0,1.0,2.0,0.0,1.0,56.0,True,False,False
111,3170.0,209.0,293.0,2002.0,21.0,1.0,2.0,5.0,True,True,False
112,4919.0,12.0,1.0,1.0,2.0,0.0,1.0,58.0,True,False,False
113,1098.0,140.0,270.0,1780.0,16.0,0.0,0.0,2.0,True,True,False
114,4177.0,8.0,0.0,1.0,2.0,0.0,1.0,56.0,True,False,False
115,2780.0,288.0,411.0,2233.0,7.0,0.0,1.0,1.0,True,True,False
116,4811.0,8.0,1.0,1.0,2.0,0.0,1.0,58.0,True,False,False
117,3198.0,349.0,444.0,2302.0,4.0,0.0,0.0,1.0,True,True,False
118,4465.0,12.0,1.0,1.0,2.0,0.0,1.0,60.0,True,False,False
119,3986.0,404.0,361.0,2378.0,5.0,0.0,0.0,0.0,True,True,False
120,7510.0,42.0,1.0,1.0,0.0,0.0,0.0,21.0,True,True,True
121,841.0,7.0,334.0,1315.0,21.0,1.0,0.0,3.0,True,True,True
122,6725.0,389.0,7.0,5.0,4.0,0.0,0.0,14.0,True,True,True
123,3022.0,62.0,333.0,1213.0,4.0,9.0,1.0,5.0,True,True,True
124,4036.0,3745.0,0.0,0.0,0.0,0.0,0.0,13.0,True,True,True
125,4347.0,31.0,1322.0,1937.0,1.0,0.0,0.0,0.0,True,True,True
126,196.0,477.0,1030.0,1605.0,2.0,0.0,0.0,0.0,True,True,True
127,1985.0,2428.0,6.0,2.0,1.0,0.0,0.0,30.0,True,True,True
128,4404.0,126.0,3.0,3.0,118.0,138.0,7.0,28.0,True,True,True
129,339.0,2093.0,2060.0,1915.0,3.0,2.0,1.0,1.0,True,True,True
130,30.0,465.0,2253.0,1716.0,2.0,0.0,0.0,0.0,True,True,True
131,6966.0,12.0,0.0,0.0,0.0,0.0,1.0,52.0,True,True,True
132,2080.0,5.0,1.0,1.0,1.0,1.0,3.0,44.0,True,True,False
133,1472.0,180.0,367.0,1732.0,4.0,0.0,0.0,1.0,True,True,False
134,2216.0,5.0,1.0,1.0,1.0,0.0,3.0,49.0,True,True,False
135,908.0,199.0,368.0,1775.0,5.0,0.0,0.0,1.0,True,True,False
136,2406.0,4.0,1.0,2.0,1.0,1.0,3.0,43.0,False,True,False
137,1189.0,257.0,374.0,1785.0,8.0,0.0,0.0,1.0,True,True,False
138,3307.0,5.0,1.0,2.0,1.0,1.0,2.0,49.0,True,True,False
139,924.0,498.0,384.0,1869.0,5.0,0.0,0.0,1.0,True,True,False
140,2684.0,4.0,1.0,1.0,1.0,1.0,3.0,49.0,True,True,False
141,776.0,706.0,413.0,1830.0,5.0,0.0,0.0,1.0,True,True,False
142,3507.0,5.0,1.0,1.0,1.0,0.0,3.0,56.0,True,True,False
143,616.0,745.0,397.0,1847.0,5.0,0.0,0.0,1.0,True,True,False
144,1565.0,85.0,8.0,7.0,7.0,0.0,2.0,25.0,True,False,True
145,33.0,213.0,497.0,1115.0,56.0,17.0,3.0,2.0,True,True,True
146,10.0,895.0,313.0,1238.0,11.0,3.0,1.0,3.0,True,True,True
147,1755.0,425.0,7.0,5.0,6.0,1.0,1.0,15.0,True,False,True
148,1366.0,630.0,145.0,2.0,3.0,0.0,1.0,13.0,True,False,True
149,199.0,2037.0,400.0,1643.0,21.0,19.0,2.0,4.0,True,True,True
150,1108.0,110.0,255.0,6.0,2.0,0.0,1.0,43.0,True,False,True
151,2013.0,1209.0,707.0,2007.0,2.0,0.0,0.0,1.0,True,True,True
152,1129.0,63.0,191.0,19.0,10.0,0.0,1.0,38.0,True,False,True
153,2682.0,1148.0,976.0,2214.0,4.0,0.0,1.0,1.0,True,True,True
154,1731.0,2128.0,68.0,1.0,1.0,0.0,0.0,37.0,True,True,True
155,3161.0,847.0,976.0,2351.0,4.0,1.0,2.0,2.0,True,True,True
156,2097.0,5.0,1.0,1.0,2.0,1.0,2.0,48.0,False,True,False
157,1065.0,226.0,254.0,1521.0,9.0,1.0,1.0,3.0,True,True,False
158,2078.0,5.0,1.0,1.0,1.0,1.0,2.0,49.0,True,True,False
159,3073.0,357.0,323.0,2116.0,15.0,2.0,1.0,3.0,True,True,False
160,1900.0,5.0,1.0,1.0,1.0,0.0,2.0,46.0,True,True,False
161,3584.0,307.0,398.0,2206.0,11.0,1.0,2.0,6.0,True,True,False
162,2372.0,5.0,1.0,1.0,1.0,1.0,3.0,45.0,True,True,False
163,4321.0,293.0,410.0,2149.0,15.0,2.0,1.0,2.0,True,True,False
164,1930.0,5.0,1.0,1.0,1.0,1.0,3.0,48.0,True,True,False
165,1559.0,171.0,312.0,1740.0,10.0,0.0,0.0,1.0,True,True,False
166,2433.0,5.0,1.0,1.0,1.0,1.0,3.0,47.0,True,True,False
167,2599.0,224.0,324.0,1704.0,11.0,0.0,0.0,0.0,True,True,False
168,786.0,130.0,235.0,1140.0,22.0,7.0,1.0,1.0,True,True,True
169,2504.0,1212.0,4.0,3.0,24.0,0.0,1.0,12.0,True,True,True
170,410.0,83.0,251.0,1090.0,172.0,3.0,1.0,1.0,True,False,True
171,4722.0,316.0,7.0,5.0,9.0,0.0,0.0,17.0,True,True,True
172,2521.0,265.0,245.0,935.0,20.0,0.0,1.0,1.0,True,True,True
173,6118.0,712.0,2.0,2.0,0.0,0.0,1.0,50.0,True,True,True
174,5118.0,194.0,2.0,1.0,1.0,0.0,1.0,59.0,True,True,True
175,2121.0,116.0,287.0,1069.0,83.0,0.0,0.0,2.0,True,True,True
176,2307.0,51.0,276.0,1093.0,33.0,0.0,0.0,0.0,True,True,True
177,5264.0,280.0,2.0,0.0,1.0,0.0,1.0,31.0,True,True,True
178,5169.0,230.0,2.0,1.0,1.0,0.0,2.0,55.0,True,True,True
179,1845.0,39.0,297.0,1243.0,27.0,0.0,0.0,0.0,True,True,True
180,2122.0,5.0,1.0,1.0,2.0,1.0,2.0,44.0,True,True,False
181,992.0,77.0,265.0,1496.0,6.0,0.0,0.0,0.0,True,True,False
182,2623.0,5.0,1.0,1.0,1.0,1.0,3.0,46.0,True,True,False
183,833.0,114.0,289.0,1511.0,5.0,0.0,0.0,0.0,True,True,False
184,2176.0,5.0,1.0,1.0,1.0,1.0,3.0,49.0,True,True,False
185,731.0,81.0,282.0,1588.0,8.0,0.0,0.0,0.0,True,True,False
186,2081.0,6.0,1.0,1.0,1.0,1.0,3.0,43.0,True,True,False
187,818.0,120.0,300.0,1628.0,6.0,0.0,0.0,0.0,True,True,False
188,2540.0,6.0,1.0,1.0,1.0,1.0,3.0,53.0,True,True,False
189,1180.0,89.0,308.0,1579.0,4.0,0.0,0.0,0.0,True,True,False
190,2336.0,5.0,1.0,1.0,1.0,1.0,3.0,43.0,True,True,False
191,1230.0,163.0,305.0,1514.0,5.0,0.0,0.0,0.0,True,True,False
192,6096.0,333.0,2.0,1.0,1.0,0.0,1.0,45.0,True,True,True
193,1126.0,179.0,179.0,1571.0,41.0,6.0,1.0,2.0,True,False,True
194,3547.0,1513.0,2.0,1.0,1.0,0.0,1.0,46.0,True,True,True
195,2077.0,247.0,230.0,1668.0,56.0,7.0,2.0,5.0,True,True,True
196,2943.0,2094.0,19.0,3.0,1.0,0.0,1.0,43.0,True,True,True
197,3101.0,533.0,420.0,2078.0,11.0,0.0,0.0,0.0,True,True,True
198,2175.0,3738.0,49.0,0.0,1.0,0.0,1.0,53.0,True,True,True
199,5343.0,233.0,805.0,2659.0,1.0,10.0,3.0,6.0,True,True,True
200,1621.0,2748.0,8.0,0.0,1.0,1.0,2.0,38.0,True,True,True
201,4139.0,750.0,895.0,2567.0,1.0,3.0,1.0,1.0,True,True,True
202,937.0,209.0,129.0,2.0,1.0,1.0,2.0,38.0,True,True,True
203,834.0,2410.0,1143.0,2662.0,1.0,0.0,0.0,1.0,True,True,True
204,2188.0,6.0,1.0,1.0,1.0,0.0,2.0,41.0,True,True,False
205,2408.0,304.0,121.0,2177.0,4.0,5.0,3.0,8.0,True,True,False
206,2192.0,5.0,1.0,1.0,1.0,0.0,2.0,44.0,True,True,False
207,1878.0,383.0,267.0,2422.0,4.0,1.0,0.0,0.0,True,True,False
208,2234.0,5.0,1.0,1.0,1.0,1.0,2.0,39.0,True,True,False
209,2735.0,247.0,311.0,2193.0,3.0,2.0,1.0,3.0,True,True,False
210,2180.0,6.0,1.0,1.0,1.0,1.0,2.0,44.0,True,True,False
211,3598.0,271.0,296.0,2265.0,4.0,4.0,1.0,4.0,True,True,False
212,2140.0,5.0,1.0,1.0,1.0,1.0,3.0,39.0,True,True,False
213,3321.0,310.0,308.0,2279.0,3.0,0.0,0.0,2.0,True,True,False
214,2198.0,5.0,1.0,1.0,1.0,0.0,2.0,44.0,True,True,False
215,3816.0,366.0,341.0,2373.0,8.0,0.0,0.0,0.0,True,True,False
216,33.0,393.0,285.0,1533.0,6.0,6.0,5.0,8.0,True,True,True
217,1490.0,21.0,4.0,5.0,15.0,4.0,2.0,31.0,True,False,True
218,27.0,398.0,410.0,1586.0,10.0,0.0,0.0,0.0,True,True,True
219,1602.0,276.0,15.0,4.0,1.0,0.0,1.0,52.0,True,False,True
220,702.0,111.0,76.0,10.0,6.0,1.0,2.0,37.0,True,False,True
221,12.0,1210.0,213.0,1412.0,3.0,0.0,0.0,0.0,True,True,True
222,1044.0,146.0,249.0,1469.0,5.0,0.0,1.0,1.0,True,True,True
223,1205.0,693.0,21.0,4.0,1.0,0.0,1.0,34.0,True,False,True
224,1166.0,115.0,212.0,1487.0,4.0,8.0,1.0,1.0,True,True,True
225,1320.0,1143.0,8.0,5.0,1.0,0.0,1.0,50.0,True,True,True
226,1433.0,189.0,204.0,1498.0,6.0,2.0,1.0,2.0,True,True,True
227,1238.0,1542.0,6.0,1.0,0.0,0.0,1.0,28.0,True,True,True
228,1943.0,5.0,1.0,1.0,1.0,1.0,3.0,52.0,True,True,False
229,2305.0,199.0,318.0,1917.0,17.0,0.0,1.0,5.0,True,True,False
230,1993.0,5.0,1.0,1.0,1.0,1.0,3.0,45.0,True,True,False
231,2416.0,196.0,352.0,2007.0,20.0,0.0,1.0,5.0,True,True,False
232,2515.0,7.0,1.0,1.0,1.0,1.0,3.0,54.0,True,True,False
233,838.0,119.0,292.0,1865.0,13.0,1.0,0.0,2.0,True,True,False
234,1810.0,6.0,1.0,1.0,1.0,1.0,3.0,46.0,True,True,False
235,2784.0,261.0,411.0,2166.0,5.0,0.0,0.0,2.0,True,True,False
236,1849.0,5.0,1.0,1.0,1.0,1.0,3.0,49.0,True,True,False
237,3754.0,345.0,346.0,2308.0,5.0,1.0,0.0,1.0,True,True,False
238,2302.0,6.0,1.0,1.0,1.0,1.0,3.0,48.0,True,True,False
239,820.0,150.0,334.0,1933.0,5.0,0.0,0.0,0.0,True,True,False
240,3183.0,6.0,0.0,1.0,7.0,3.0,1.0,35.0,True,True,True
241,217.0,1351.0,80.0,1910.0,55.0,32.0,8.0,13.0,True,True,True
242,2935.0,12.0,0.0,1.0,3.0,4.0,1.0,40.0,True,False,True
243,1731.0,752.0,127.0,2182.0,4.0,1.0,0.0,3.0,True,True,True
244,2406.0,268.0,2.0,1.0,3.0,0.0,1.0,9.0,True,True,True
245,480.0,2963.0,292.0,2775.0,1.0,0.0,0.0,1.0,True,True,True
246,2893.0,131.0,8.0,4.0,2.0,0.0,1.0,33.0,True,True,True
247,4236.0,155.0,310.0,2918.0,1.0,0.0,0.0,1.0,True,True,True
248,3608.0,283.0,3.0,4.0,1.0,0.0,1.0,10.0,True,True,True
249,5405.0,124.0,302.0,2930.0,1.0,0.0,0.0,2.0,True,True,True
250,5467.0,72.0,1.0,1.0,1.0,0.0,0.0,48.0,True,True,True
251,1767.0,88.0,365.0,3019.0,1.0,0.0,0.0,0.0,True,True,True
252,1982.0,3.0,0.0,1.0,2.0,0.0,1.0,43.0,True,True,False
253,1385.0,138.0,343.0,1660.0,7.0,1.0,0.0,2.0,True,True,False
254,2806.0,3.0,0.0,1.0,2.0,1.0,1.0,48.0,True,True,False
255,1298.0,189.0,351.0,1684.0,4.0,0.0,0.0,1.0,True,True,False
256,2597.0,3.0,0.0,1.0,2.0,0.0,1.0,46.0,True,True,False
257,1108.0,352.0,371.0,1744.0,4.0,1.0,0.0,2.0,True,True,False
258,3023.0,3.0,0.0,1.0,1.0,0.0,1.0,47.0,True,True,False
259,942.0,367.0,386.0,1782.0,5.0,1.0,1.0,1.0,True,True,False
260,3235.0,5.0,0.0,1.0,2.0,0.0,1.0,47.0,True,True,False
261,1051.0,616.0,403.0,1819.0,4.0,0.0,0.0,2.0,True,True,False
262,3459.0,5.0,0.0,1.0,2.0,1.0,1.0,46.0,True,True,False
263,681.0,573.0,413.0,1843.0,6.0,0.0,0.0,1.0,True,True,False
264,1995.0,109.0,2.0,3.0,1.0,1.0,1.0,21.0,True,False,True
265,1730.0,17.0,26.0,2840.0,76.0,2.0,1.0,3.0,True,True,True
266,4236.0,15.0,0.0,1.0,1.0,0.0,1.0,45.0,True,True,True
267,649.0,712.0,319.0,2851.0,6.0,0.0,1.0,2.0,True,False,True
268,4668.0,84.0,5.0,2.0,7.0,2.0,2.0,34.0,True,True,True
269,841.0,184.0,51.0,3089.0,30.0,0.0,0.0,5.0,True,False,True
270,5042.0,41.0,4.0,1.0,1.0,0.0,1.0,48.0,True,True,True
271,853.0,111.0,56.0,3256.0,34.0,1.0,1.0,7.0,True,False,True
272,4305.0,48.0,5.0,3.0,2.0,0.0,1.0,47.0,True,True,True
273,1490.0,45.0,18.0,3166.0,75.0,6.0,4.0,15.0,True,False,True
274,5400.0,149.0,9.0,6.0,1.0,0.0,1.0,47.0,True,True,True
275,1747.0,95.0,16.0,3412.0,30.0,1.0,1.0,13.0,True,False,True
276,1914.0,4.0,0.0,1.0,2.0,0.0,1.0,43.0,True,True,False
277,2454.0,368.0,217.0,2081.0,2.0,1.0,1.0,3.0,True,True,False
278,2217.0,3.0,0.0,1.0,2.0,0.0,1.0,44.0,True,True,False
279,1904.0,217.0,195.0,2034.0,3.0,0.0,1.0,1.0,True,True,False
280,2144.0,4.0,0.0,1.0,1.0,0.0,1.0,44.0,True,True,False
281,1831.0,242.0,229.0,2077.0,2.0,0.0,1.0,1.0,True,True,False
282,2256.0,4.0,0.0,1.0,2.0,1.0,1.0,41.0,True,True,False
283,3097.0,366.0,332.0,2415.0,2.0,1.0,1.0,3.0,True,True,False
284,1957.0,3.0,0.0,1.0,2.0,0.0,1.0,46.0,False,True,False
285,3851.0,343.0,381.0,2478.0,1.0,1.0,1.0,3.0,True,True,False
286,2285.0,4.0,0.0,1.0,2.0,0.0,1.0,44.0,True,True,False
287,3391.0,530.0,320.0,2638.0,2.0,1.0,0.0,1.0,True,True,False
288,874.0,19.0,7.0,18.0,8.0,2.0,1.0,32.0,True,False,True
289,25.0,72.0,423.0,1871.0,9.0,0.0,0.0,0.0,True,False,True
290,352.0,225.0,154.0,1849.0,8.0,1.0,1.0,3.0,True,False,True
291,936.0,59.0,8.0,9.0,11.0,4.0,2.0,21.0,True,False,True
292,1238.0,125.0,25.0,7.0,1.0,1.0,1.0,28.0,True,False,True
293,514.0,220.0,147.0,1961.0,12.0,0.0,0.0,6.0,True,False,True
294,922.0,507.0,22.0,1.0,1.0,1.0,1.0,23.0,True,True,True
295,323.0,16.0,132.0,1784.0,29.0,3.0,1.0,2.0,True,False,True
296,3845.0,229.0,18.0,14.0,32.0,0.0,1.0,11.0,True,True,True
297,318.0,87.0,139.0,1817.0,11.0,2.0,0.0,4.0,True,False,True
298,4659.0,162.0,6.0,1.0,1.0,0.0,1.0,44.0,True,True,True
299,485.0,49.0,163.0,2261.0,3.0,0.0,0.0,0.0,True,False,True
300,2648.0,3.0,0.0,1.0,1.0,0.0,1.0,48.0,True,True,False
301,871.0,46.0,255.0,1457.0,7.0,0.0,0.0,0.0,True,True,False
302,2094.0,3.0,0.0,1.0,1.0,0.0,1.0,44.0,True,True,False
303,825.0,50.0,269.0,1493.0,4.0,0.0,0.0,0.0,True,True,False
304,2370.0,4.0,0.0,1.0,1.0,0.0,1.0,47.0,True,True,False
305,804.0,121.0,282.0,1530.0,4.0,0.0,0.0,0.0,True,True,False
306,2637.0,3.0,0.0,1.0,1.0,0.0,1.0,48.0,True,True,False
307,64.0,106.0,323.0,1679.0,2.0,0.0,0.0,0.0,True,True,False
308,1777.0,4.0,0.0,1.0,1.0,0.0,1.0,41.0,True,True,False
309,974.0,99.0,307.0,1625.0,5.0,0.0,0.0,0.0,True,True,False
310,1528.0,3.0,0.0,1.0,1.0,0.0,1.0,49.0,True,True,False
311,1193.0,84.0,311.0,1610.0,4.0,0.0,0.0,0.0,True,True,False
312,738.0,23.0,9.0,22.0,2.0,0.0,1.0,42.0,True,False,True
313,18.0,159.0,306.0,2011.0,19.0,1.0,0.0,1.0,True,False,True
314,35.0,2053.0,187.0,1845.0,11.0,1.0,1.0,1.0,True,True,True
315,802.0,25.0,23.0,22.0,11.0,2.0,2.0,14.0,True,False,True
316,264.0,543.0,148.0,1691.0,8.0,20.0,2.0,3.0,True,True,True
317,929.0,828.0,111.0,24.0,27.0,4.0,2.0,30.0,True,False,True
318,1064.0,699.0,13.0,4.0,19.0,10.0,3.0,13.0,True,False,True
319,634.0,45.0,117.0,1359.0,23.0,9.0,3.0,4.0,True,True,True
320,3175.0,3120.0,4.0,0.0,1.0,0.0,1.0,17.0,True,True,True
321,475.0,49.0,133.0,1670.0,17.0,2.0,1.0,3.0,True,False,True
322,608.0,35.0,113.0,1696.0,34.0,3.0,1.0,4.0,True,False,True
323,3869.0,4470.0,4.0,0.0,1.0,0.0,0.0,12.0,True,True,True
324,1640.0,4.0,0.0,1.0,1.0,0.0,2.0,45.0,False,True,False
325,2879.0,269.0,198.0,1973.0,6.0,2.0,1.0,4.0,True,True,False
326,1246.0,5.0,0.0,1.0,1.0,1.0,1.0,43.0,True,True,False
327,3355.0,295.0,289.0,2034.0,5.0,1.0,1.0,2.0,True,True,False
328,2338.0,4.0,0.0,1.0,2.0,0.0,1.0,44.0,True,True,False
329,3148.0,310.0,324.0,2109.0,3.0,4.0,1.0,6.0,True,True,False
330,2106.0,4.0,0.0,1.0,2.0,1.0,1.0,44.0,True,True,False
331,3452.0,294.0,352.0,2200.0,5.0,1.0,2.0,4.0,True,True,False
332,2088.0,4.0,0.0,1.0,2.0,0.0,1.0,43.0,True,True,False
333,3602.0,289.0,374.0,2247.0,9.0,0.0,0.0,2.0,True,True,False
