"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
59,38.0,44.0,132.0,171.0,8.0,1.0,1.0,25.0,True,2,False,NaN,39-54,True
60,0.0,3.0,356.0,7746.0,13.0,0.0,0.0,0.0,True,3,True,1.0,41-56,True
61,38.0,40.0,100.0,776.0,5.0,1.0,1.0,26.0,True,2,False,NaN,41-56,True
62,0.0,65.0,4909.0,4221.0,4.0,0.0,0.0,0.0,True,3,False,NaN,43-58,True
63,29.0,38.0,11.0,1246.0,5.0,1.0,1.0,25.0,True,2,False,NaN,43-58,True
64,0.0,953.0,1149.0,3484.0,6.0,0.0,1.0,1.0,True,3,False,NaN,45-60,True
65,26.0,55.0,255.0,1086.0,6.0,2.0,3.0,24.0,True,2,True,1.0,45-60,True
66,0.0,0.0,128.0,6660.0,6.0,0.0,0.0,0.0,True,3,True,1.0,NT-46-30,False
67,282.0,71.0,5.0,3.0,1.0,0.0,1.0,25.0,True,2,True,4.0,NT-46-30,False
68,0.0,0.0,141.0,6874.0,7.0,0.0,0.0,0.0,True,3,True,1.0,NT-48-32,False
69,277.0,68.0,3.0,3.0,1.0,1.0,1.0,24.0,True,2,True,4.0,NT-48-32,False
70,0.0,0.0,150.0,6704.0,3.0,0.0,0.0,0.0,True,3,True,1.0,NT-50-34,False
71,376.0,60.0,4.0,2.0,2.0,1.0,1.0,25.0,True,2,True,4.0,NT-50-34,False
72,0.0,0.0,141.0,7461.0,7.0,0.0,0.0,0.0,True,3,True,1.0,NT-52-36,False
73,308.0,51.0,3.0,3.0,2.0,1.0,1.0,26.0,True,2,True,4.0,NT-52-36,False
74,0.0,1.0,149.0,7743.0,5.0,0.0,0.0,0.0,True,3,True,1.0,NT-54-38,False
75,261.0,63.0,3.0,2.0,5.0,1.0,1.0,26.0,True,2,True,4.0,NT-54-38,False
76,0.0,1.0,150.0,7950.0,8.0,0.0,0.0,0.0,True,3,True,1.0,NT-56-40,False
77,237.0,72.0,4.0,3.0,5.0,2.0,1.0,26.0,True,2,True,4.0,NT-56-40,False
78,153.0,100.0,5.0,4.0,4.0,1.0,1.0,19.0,True,2,False,NaN,35-30,True
79,0.0,14.0,30.0,3222.0,45.0,10.0,5.0,17.0,True,3,False,NaN,35-30,True
80,161.0,140.0,7.0,3.0,2.0,0.0,1.0,19.0,True,2,False,NaN,38-33,True
81,0.0,11.0,63.0,3688.0,54.0,3.0,2.0,9.0,True,3,False,NaN,38-33,True
82,62.0,545.0,10.0,3.0,5.0,1.0,1.0,18.0,True,2,False,NaN,41-36,True
83,0.0,37.0,114.0,3871.0,40.0,3.0,5.0,12.0,True,3,False,NaN,41-36,True
84,101.0,341.0,21.0,3.0,2.0,1.0,1.0,20.0,True,2,False,NaN,44-39,True
85,0.0,91.0,264.0,4223.0,20.0,1.0,3.0,14.0,True,3,False,NaN,44-39,True
